price_hub,trade_date,delivery_start_date,delivery_end_date,high_price,low_price,wtd_avg_price,change,vol,num_trades,num_companies,year
ERCOT North 345KV Peak,1/2/15,1/5/15,1/5/15,40,39,39.5,10.58,"1,600",2,3,2015
ERCOT North 345KV Peak,1/5/15,1/6/15,1/6/15,29.5,28.5,29.07,-10.43,"12,000",15,12,2015
ERCOT North 345KV Peak,1/7/15,1/8/15,1/8/15,43,41.5,42.25,13.18,"6,400",8,9,2015
ERCOT North 345KV Peak,1/8/15,1/9/15,1/9/15,31,29.5,29.86,-12.39,"17,600",20,11,2015
ERCOT North 345KV Peak,1/9/15,1/12/15,1/12/15,28.75,27.25,27.7,-2.16,"4,000",5,7,2015
ERCOT North 345KV Peak,1/12/15,1/13/15,1/13/15,29,28,28.44,0.74,"6,400",8,8,2015
ERCOT North 345KV Peak,1/13/15,1/14/15,1/14/15,31,30.5,30.65,2.21,"8,000",10,8,2015
ERCOT North 345KV Peak,1/14/15,1/15/15,1/15/15,30,29.5,29.79,-0.86,"12,000",12,10,2015
ERCOT North 345KV Peak,1/15/15,1/16/15,1/16/15,29.5,28,28.78,-1.01,"25,600",27,12,2015
ERCOT North 345KV Peak,1/16/15,1/19/15,1/19/15,26.25,26.25,26.25,-2.53,"3,200",4,2,2015
ERCOT North 345KV Peak,1/21/15,1/22/15,1/22/15,26.5,25,25.72,-0.53,"6,400",8,9,2015
ERCOT North 345KV Peak,1/22/15,1/23/15,1/23/15,28,27.5,27.67,1.95,"2,400",2,4,2015
ERCOT North 345KV Peak,1/26/15,1/27/15,1/27/15,24,23.75,23.8,-3.87,"8,000",10,7,2015
ERCOT North 345KV Peak,1/27/15,1/28/15,1/28/15,23.5,22.75,23,-0.8,"13,600",17,9,2015
ERCOT North 345KV Peak,1/28/15,1/29/15,1/29/15,22.75,22.25,22.54,-0.46,"21,600",23,15,2015
ERCOT North 345KV Peak,1/29/15,1/30/15,1/30/15,24.25,24,24.16,1.62,"11,200",13,10,2015
ERCOT North 345KV Peak,1/30/15,2/2/15,2/2/15,27,26.5,26.67,2.51,"2,400",3,4,2015
ERCOT North 345KV Peak,2/2/15,2/3/15,2/3/15,25.25,24.75,24.9,-1.77,"9,600",12,10,2015
ERCOT North 345KV Peak,2/3/15,2/4/15,2/4/15,21.5,21,21.19,-3.71,"24,000",27,14,2015
ERCOT North 345KV Peak,2/4/15,2/5/15,2/5/15,25.25,25,25.08,3.89,"4,800",6,7,2015
ERCOT North 345KV Peak,2/5/15,2/6/15,2/6/15,22.75,22.5,22.63,-2.45,"1,600",2,4,2015
ERCOT North 345KV Peak,2/6/15,2/9/15,2/9/15,22.25,22,22.08,-0.55,"2,400",3,4,2015
ERCOT North 345KV Peak,2/9/15,2/10/15,2/10/15,21,21,21,-1.08,"7,200",8,8,2015
ERCOT North 345KV Peak,2/10/15,2/11/15,2/11/15,21.25,20.5,21.1,0.1,"12,000",14,8,2015
ERCOT North 345KV Peak,2/11/15,2/12/15,2/12/15,25,24.5,24.88,3.78,"10,400",11,9,2015
ERCOT North 345KV Peak,2/12/15,2/13/15,2/13/15,26,26,26,1.12,"8,000",10,9,2015
ERCOT North 345KV Peak,2/13/15,2/16/15,2/16/15,25.5,24,24.8,-1.2,"4,000",5,7,2015
ERCOT North 345KV Peak,2/17/15,2/18/15,2/18/15,27,26.75,26.81,2.01,"7,200",9,5,2015
ERCOT North 345KV Peak,2/18/15,2/19/15,2/19/15,24,23.5,23.56,-3.25,"6,400",8,3,2015
ERCOT North 345KV Peak,2/19/15,2/20/15,2/20/15,21.75,21.25,21.49,-2.07,"16,000",20,9,2015
ERCOT North 345KV Peak,2/20/15,2/23/15,2/23/15,37.5,34.5,36.63,15.14,"12,800",16,9,2015
ERCOT North 345KV Peak,2/23/15,2/24/15,2/24/15,46.5,43.75,45.1,8.47,"8,800",11,10,2015
ERCOT North 345KV Peak,2/24/15,2/25/15,2/25/15,31.5,31.5,31.5,-13.6,"1,600",2,4,2015
ERCOT North 345KV Peak,2/25/15,2/26/15,2/26/15,29,28.5,28.79,-2.71,"18,400",20,9,2015
ERCOT North 345KV Peak,2/26/15,2/27/15,2/27/15,40,39.5,39.83,11.04,"2,400",3,4,2015
ERCOT North 345KV Peak,2/27/15,3/2/15,3/2/15,25.75,25.5,25.63,-14.2,"1,600",2,4,2015
ERCOT North 345KV Peak,3/2/15,3/3/15,3/3/15,28.5,28.25,28.38,2.75,"1,600",2,4,2015
ERCOT North 345KV Peak,3/3/15,3/4/15,3/4/15,35.25,34,34.74,6.36,"13,600",17,12,2015
ERCOT North 345KV Peak,3/4/15,3/5/15,3/5/15,92,82,85.14,50.4,"5,600",7,5,2015
ERCOT North 345KV Peak,3/5/15,3/6/15,3/6/15,80,63,73.7,-11.44,"4,000",5,6,2015
ERCOT North 345KV Peak,3/6/15,3/9/15,3/9/15,31.5,29.5,30,-43.7,"8,000",10,8,2015
ERCOT North 345KV Peak,3/9/15,3/10/15,3/10/15,29,27.5,28.64,-1.36,"7,200",9,9,2015
ERCOT North 345KV Peak,3/10/15,3/11/15,3/11/15,29.5,28.5,28.91,0.27,"11,200",14,8,2015
ERCOT North 345KV Peak,3/11/15,3/12/15,3/12/15,27.5,27.5,27.5,-1.41,"4,000",5,7,2015
ERCOT North 345KV Peak,3/13/15,3/16/15,3/16/15,26,25.5,25.83,-1.67,"10,400",9,7,2015
ERCOT North 345KV Peak,3/16/15,3/17/15,3/17/15,26,26,26,0.17,"1,600",2,3,2015
ERCOT North 345KV Peak,3/17/15,3/18/15,3/18/15,27.75,27,27.19,1.19,"3,200",4,5,2015
ERCOT North 345KV Peak,3/18/15,3/19/15,3/19/15,30,28.1,29.05,1.86,"3,200",3,4,2015
ERCOT North 345KV Peak,3/19/15,3/20/15,3/20/15,27.75,27.25,27.43,-1.62,"5,600",5,6,2015
ERCOT North 345KV Peak,3/20/15,3/23/15,3/23/15,28.5,28,28.23,0.8,"8,800",10,9,2015
ERCOT North 345KV Peak,3/23/15,3/24/15,3/24/15,30.5,29,30.07,1.84,"11,200",13,9,2015
ERCOT North 345KV Peak,3/24/15,3/25/15,3/25/15,29,29,29,-1.07,"2,400",3,4,2015
ERCOT North 345KV Peak,3/25/15,3/26/15,3/26/15,27,26.25,26.53,-2.47,"8,000",10,6,2015
ERCOT North 345KV Peak,3/26/15,3/27/15,3/27/15,27,27,27,0.47,"4,800",4,5,2015
ERCOT North 345KV Peak,3/27/15,3/30/15,3/30/15,27.75,27.5,27.53,0.53,"6,400",4,5,2015
ERCOT North 345KV Peak,3/30/15,3/31/15,3/31/15,28,28,28,0.47,"2,400",2,3,2015
ERCOT North 345KV Peak,3/31/15,4/1/15,4/1/15,27,26.25,26.72,-1.28,"12,800",13,8,2015
ERCOT North 345KV Peak,4/1/15,4/2/15,4/2/15,31,30.25,30.74,4.02,"14,400",16,11,2015
ERCOT North 345KV Peak,4/2/15,4/3/15,4/3/15,26,24.75,25.18,-5.56,"20,800",23,14,2015
ERCOT North 345KV Peak,4/6/15,4/7/15,4/7/15,29,28,28.85,3.67,"20,000",23,12,2015
ERCOT North 345KV Peak,4/7/15,4/8/15,4/8/15,28.5,26.5,27.09,-1.76,"32,000",39,17,2015
ERCOT North 345KV Peak,4/8/15,4/9/15,4/9/15,34.5,32.5,33.67,6.58,"15,200",19,13,2015
ERCOT North 345KV Peak,4/9/15,4/10/15,4/10/15,26,25.25,25.54,-8.13,"20,000",25,12,2015
ERCOT North 345KV Peak,4/10/15,4/13/15,4/13/15,27.5,26.75,27.05,1.51,"23,200",25,10,2015
ERCOT North 345KV Peak,4/13/15,4/14/15,4/14/15,28,27.5,27.74,0.69,"19,200",13,7,2015
ERCOT North 345KV Peak,4/14/15,4/15/15,4/15/15,28.5,28,28.38,0.64,"12,000",12,10,2015
ERCOT North 345KV Peak,4/15/15,4/16/15,4/16/15,26.5,26.25,26.49,-1.89,"16,000",19,9,2015
ERCOT North 345KV Peak,4/16/15,4/17/15,4/17/15,27.75,27.75,27.75,1.26,"7,200",8,6,2015
ERCOT North 345KV Peak,4/17/15,4/20/15,4/20/15,27.75,27.25,27.43,-0.32,"16,000",15,11,2015
ERCOT North 345KV Peak,4/20/15,4/21/15,4/21/15,25.25,25.25,25.25,-2.18,"4,000",5,4,2015
ERCOT North 345KV Peak,4/21/15,4/22/15,4/22/15,27.75,27.5,27.67,2.42,"7,200",9,9,2015
ERCOT North 345KV Peak,4/22/15,4/23/15,4/23/15,33,31,31.54,3.87,"19,200",24,12,2015
ERCOT North 345KV Peak,4/23/15,4/24/15,4/24/15,25,25,25,-6.54,"11,200",11,8,2015
ERCOT North 345KV Peak,4/24/15,4/27/15,4/27/15,26.5,25.75,25.82,0.82,"8,800",11,8,2015
ERCOT North 345KV Peak,4/27/15,4/28/15,4/28/15,22.25,22,22.15,-3.67,"13,600",13,9,2015
ERCOT North 345KV Peak,4/28/15,4/29/15,4/29/15,25,24,24.35,2.2,"22,400",26,9,2015
ERCOT North 345KV Peak,4/28/15,4/29/15,4/29/15,25,24,24.35,2.2,"22,400",26,9,2015
ERCOT North 345KV Peak,4/29/15,4/30/15,4/30/15,26,25.25,25.57,1.22,"32,000",36,10,2015
ERCOT North 345KV Peak,4/30/15,5/1/15,5/1/15,26.75,26,26.15,0.58,"14,400",16,11,2015
ERCOT North 345KV Peak,5/1/15,5/4/15,5/4/15,26.25,25.5,25.57,-0.58,"14,400",18,10,2015
ERCOT North 345KV Peak,5/4/15,5/5/15,5/5/15,25.5,24.5,24.75,-0.82,"24,000",20,15,2015
ERCOT North 345KV Peak,5/5/15,5/6/15,5/6/15,26.75,25.75,26,1.25,"9,600",11,8,2015
ERCOT North 345KV Peak,5/6/15,5/7/15,5/7/15,30.25,29.5,29.91,3.91,"11,200",13,11,2015
ERCOT North 345KV Peak,5/7/15,5/8/15,5/8/15,31.75,31,31.37,1.46,"13,600",17,8,2015
ERCOT North 345KV Peak,5/8/15,5/11/15,5/11/15,27,26.75,26.94,-4.43,"12,800",12,7,2015
ERCOT North 345KV Peak,5/11/15,5/12/15,5/12/15,25.25,25,25.06,-1.88,"9,600",12,6,2015
ERCOT North 345KV Peak,5/12/15,5/13/15,5/13/15,24.75,24.25,24.55,-0.51,"8,000",6,8,2015
ERCOT North 345KV Peak,5/13/15,5/14/15,5/14/15,26.75,26,26.56,2.01,"12,800",16,7,2015
ERCOT North 345KV Peak,5/14/15,5/15/15,5/15/15,26.25,25.5,25.9,-0.66,"10,400",13,11,2015
ERCOT North 345KV Peak,5/15/15,5/18/15,5/18/15,29.75,29,29.46,3.56,"16,000",20,9,2015
ERCOT North 345KV Peak,5/18/15,5/19/15,5/19/15,30.3,30,30.16,0.7,"6,400",8,6,2015
ERCOT North 345KV Peak,5/19/15,5/20/15,5/20/15,35,34,34.47,4.31,"17,600",22,10,2015
ERCOT North 345KV Peak,5/20/15,5/21/15,5/21/15,26.5,26,26.28,-8.19,"7,200",7,7,2015
ERCOT North 345KV Peak,5/21/15,5/22/15,5/22/15,25,24.75,24.96,-1.32,"14,400",17,8,2015
ERCOT North 345KV Peak,5/22/15,5/26/15,5/26/15,27.5,27.5,27.5,2.54,"1,600",2,3,2015
ERCOT North 345KV Peak,5/26/15,5/27/15,5/27/15,30,29.5,29.71,2.21,"5,600",7,3,2015
ERCOT North 345KV Peak,5/27/15,5/28/15,5/28/15,25.5,25.25,25.42,-4.29,"2,400",3,4,2015
ERCOT North 345KV Peak,5/28/15,5/29/15,5/29/15,26,25,25.29,-0.13,"10,400",13,11,2015
ERCOT North 345KV Peak,5/29/15,6/1/15,6/1/15,28,26.75,27.25,1.96,"7,200",8,5,2015
ERCOT North 345KV Peak,6/1/15,6/2/15,6/2/15,25,24.75,24.82,-2.43,"14,400",14,12,2015
ERCOT North 345KV Peak,6/2/15,6/3/15,6/3/15,24.75,24,24.29,-0.53,"5,600",7,10,2015
ERCOT North 345KV Peak,6/3/15,6/4/15,6/4/15,24.75,24.75,24.75,0.46,800,1,2,2015
ERCOT North 345KV Peak,6/4/15,6/5/15,6/5/15,28.5,27.75,28.32,3.57,"5,600",7,8,2015
ERCOT North 345KV Peak,6/5/15,6/8/15,6/8/15,29.25,29,29.04,0.72,"4,800",6,8,2015
ERCOT North 345KV Peak,6/8/15,6/9/15,6/9/15,30.5,29.25,29.74,0.7,"6,400",8,6,2015
ERCOT North 345KV Peak,6/9/15,6/10/15,6/10/15,31.5,31,31.2,1.46,"4,000",5,7,2015
ERCOT North 345KV Peak,6/10/15,6/11/15,6/11/15,27.75,27.5,27.58,-3.62,"8,000",10,6,2015
ERCOT North 345KV Peak,6/11/15,6/12/15,6/12/15,27.5,27.25,27.42,-0.16,"2,400",2,3,2015
ERCOT North 345KV Peak,6/12/15,6/15/15,6/15/15,27.5,27.5,27.5,0.08,"1,600",2,2,2015
ERCOT North 345KV Peak,6/16/15,6/17/15,6/17/15,26.25,26,26.08,-1.42,"2,400",3,4,2015
ERCOT North 345KV Peak,6/18/15,6/19/15,6/19/15,30.5,30,30.25,4.17,"3,200",4,4,2015
ERCOT North 345KV Peak,6/19/15,6/22/15,6/22/15,30,30,30,-0.25,"8,000",10,8,2015
ERCOT North 345KV Peak,6/22/15,6/23/15,6/23/15,28,28,28,-2,"3,200",2,3,2015
ERCOT North 345KV Peak,6/23/15,6/24/15,6/24/15,29,28.75,28.88,0.88,"5,600",6,8,2015
ERCOT North 345KV Peak,6/24/15,6/25/15,6/25/15,29.55,29.5,29.51,0.63,"7,200",8,8,2015
ERCOT North 345KV Peak,6/25/15,6/26/15,6/26/15,31.5,31,31.42,1.91,"7,200",9,9,2015
ERCOT North 345KV Peak,6/29/15,6/30/15,6/30/15,33,32.25,32.42,1,"5,600",7,8,2015
ERCOT North 345KV Peak,6/30/15,7/1/15,7/1/15,28.75,28.5,28.67,-3.75,"2,400",3,4,2015
ERCOT North 345KV Peak,7/2/15,7/3/15,7/3/15,28.5,28,28.17,-0.5,"2,400",2,4,2015
ERCOT North 345KV Peak,7/7/15,7/8/15,7/8/15,28.5,28,28.2,0.03,"4,000",5,6,2015
ERCOT North 345KV Peak,7/9/15,7/10/15,7/10/15,26.85,26.5,26.68,-1.52,"1,600",2,4,2015
ERCOT North 345KV Peak,7/10/15,7/13/15,7/13/15,39.5,38,38.83,12.15,"4,800",6,6,2015
ERCOT North 345KV Peak,7/13/15,7/14/15,7/14/15,38,37.25,37.53,-1.3,"8,000",10,7,2015
ERCOT North 345KV Peak,7/14/15,7/15/15,7/15/15,35,34,34.73,-2.8,"8,800",11,9,2015
ERCOT North 345KV Peak,7/15/15,7/16/15,7/16/15,33,33,33,-1.73,"3,200",3,6,2015
ERCOT North 345KV Peak,7/16/15,7/17/15,7/17/15,33.25,33,33.06,0.06,"3,200",2,4,2015
ERCOT North 345KV Peak,7/17/15,7/20/15,7/20/15,43.75,42.5,42.79,9.73,"5,600",7,9,2015
ERCOT North 345KV Peak,7/20/15,7/21/15,7/21/15,38.25,38.25,38.25,-4.54,800,1,2,2015
ERCOT North 345KV Peak,7/21/15,7/22/15,7/22/15,37,36.5,36.82,-1.43,"8,800",9,6,2015
ERCOT North 345KV Peak,7/22/15,7/23/15,7/23/15,38.25,38,38.08,1.26,"4,800",6,5,2015
ERCOT North 345KV Peak,7/23/15,7/24/15,7/24/15,45,44,44.5,6.42,"1,600",2,3,2015
ERCOT North 345KV Peak,7/24/15,7/27/15,7/27/15,49,49,49,4.5,800,1,2,2015
ERCOT North 345KV Peak,7/28/15,7/29/15,7/29/15,44,43.5,43.6,-5.4,"4,000",5,5,2015
ERCOT North 345KV Peak,7/29/15,7/30/15,7/30/15,55,50,52.01,8.41,"13,600",16,8,2015
ERCOT North 345KV Peak,7/30/15,7/31/15,7/31/15,44,41.5,42.75,-9.26,"2,400",3,4,2015
ERCOT North 345KV Peak,7/31/15,8/3/15,8/3/15,51,50,50.18,7.43,"8,800",10,5,2015
ERCOT North 345KV Peak,8/3/15,8/4/15,8/4/15,41.25,41,41.08,-9.1,"2,400",3,4,2015
ERCOT North 345KV Peak,8/4/15,8/5/15,8/5/15,45,44,44.63,3.55,"4,800",6,6,2015
ERCOT North 345KV Peak,8/5/15,8/6/15,8/6/15,72,60,66,21.37,"4,000",5,6,2015
ERCOT North 345KV Peak,8/6/15,8/7/15,8/7/15,175,175,175,109,800,1,2,2015
ERCOT North 345KV Peak,8/13/15,8/14/15,8/14/15,115,95,105.17,-69.83,"4,800",6,7,2015
ERCOT North 345KV Peak,8/14/15,8/17/15,8/17/15,44,42.5,43,-62.17,"2,400",3,4,2015
ERCOT North 345KV Peak,8/19/15,8/20/15,8/20/15,28.25,28.25,28.25,-14.75,"2,400",3,2,2015
ERCOT North 345KV Peak,8/20/15,8/21/15,8/21/15,30,30,30,1.75,"3,200",4,6,2015
ERCOT North 345KV Peak,8/21/15,8/24/15,8/24/15,34.5,34.5,34.5,4.5,800,1,2,2015
ERCOT North 345KV Peak,8/24/15,8/25/15,8/25/15,34,34,34,-0.5,"4,800",6,5,2015
ERCOT North 345KV Peak,8/25/15,8/26/15,8/26/15,31,31,31,-3,"1,600",2,3,2015
ERCOT North 345KV Peak,8/26/15,8/27/15,8/27/15,30.25,29.75,30.01,-0.99,"16,800",20,9,2015
ERCOT North 345KV Peak,8/27/15,8/28/15,8/28/15,31,30,30.58,0.57,"9,600",12,10,2015
ERCOT North 345KV Peak,8/28/15,8/31/15,8/31/15,29.25,29,29.13,-1.45,"3,200",4,3,2015
ERCOT North 345KV Peak,8/31/15,9/1/15,9/1/15,28,27,27.56,-1.57,"10,400",13,7,2015
ERCOT North 345KV Peak,9/1/15,9/2/15,9/2/15,28.5,28,28.3,0.74,"8,000",9,9,2015
ERCOT North 345KV Peak,9/2/15,9/3/15,9/3/15,29,28,28.4,0.1,"8,000",10,8,2015
ERCOT North 345KV Peak,9/3/15,9/4/15,9/4/15,32.75,32,32.44,4.04,"7,200",9,9,2015
ERCOT North 345KV Peak,9/4/15,9/8/15,9/8/15,38,38,38,5.56,800,1,2,2015
ERCOT North 345KV Peak,9/8/15,9/9/15,9/9/15,28.1,28,28.01,-9.99,"8,800",11,8,2015
ERCOT North 345KV Peak,9/9/15,9/10/15,9/10/15,28.75,28.5,28.55,0.54,"4,000",5,5,2015
ERCOT North 345KV Peak,9/10/15,9/11/15,9/11/15,26.5,26,26.39,-2.16,"7,200",8,6,2015
ERCOT North 345KV Peak,9/11/15,9/14/15,9/14/15,26.75,26.75,26.75,0.36,800,1,2,2015
ERCOT North 345KV Peak,9/14/15,9/15/15,9/15/15,25,25,25,-1.75,"2,400",3,2,2015
ERCOT North 345KV Peak,9/15/15,9/16/15,9/16/15,28,28,28,3,"2,400",3,5,2015
ERCOT North 345KV Peak,9/16/15,9/17/15,9/17/15,32.75,31.75,32.16,4.16,"11,200",14,11,2015
ERCOT North 345KV Peak,9/17/15,9/18/15,9/18/15,33.5,33,33.45,1.29,"8,800",11,7,2015
ERCOT North 345KV Peak,9/18/15,9/21/15,9/21/15,33.25,33,33.05,-0.4,"13,600",17,11,2015
ERCOT North 345KV Peak,9/21/15,9/22/15,9/22/15,28.75,28,28.25,-4.8,"6,400",7,6,2015
ERCOT North 345KV Peak,9/23/15,9/24/15,9/24/15,26.75,26.55,26.73,-1.52,"12,800",16,10,2015
ERCOT North 345KV Peak,9/25/15,9/28/15,9/28/15,28,26.25,27.14,0.41,"5,600",7,6,2015
ERCOT North 345KV Peak,9/28/15,9/29/15,9/29/15,26.25,26,26.19,-0.95,"7,200",9,9,2015
ERCOT North 345KV Peak,9/29/15,9/30/15,9/30/15,29,27.5,27.93,1.74,"11,200",13,13,2015
ERCOT North 345KV Peak,9/30/15,10/1/15,10/1/15,26.5,26.45,26.48,-1.45,"1,600",2,3,2015
ERCOT North 345KV Peak,10/1/15,10/2/15,10/2/15,25.5,23.75,24.21,-2.27,"10,400",13,8,2015
ERCOT North 345KV Peak,10/5/15,10/6/15,10/6/15,26.75,26.5,26.69,2.48,"3,200",4,5,2015
ERCOT North 345KV Peak,10/6/15,10/7/15,10/7/15,25.75,25.75,25.75,-0.94,"9,600",12,7,2015
ERCOT North 345KV Peak,10/7/15,10/8/15,10/8/15,26.5,26.25,26.48,0.73,"8,000",10,7,2015
ERCOT North 345KV Peak,10/8/15,10/9/15,10/9/15,27,26.25,26.69,0.21,"12,800",13,8,2015
ERCOT North 345KV Peak,10/9/15,10/12/15,10/12/15,32.75,32.25,32.5,5.81,"5,600",7,9,2015
ERCOT North 345KV Peak,10/12/15,10/13/15,10/13/15,26.5,26,26.19,-6.31,"3,200",4,6,2015
ERCOT North 345KV Peak,10/13/15,10/14/15,10/14/15,28.75,28,28.39,2.2,"5,600",7,6,2015
ERCOT North 345KV Peak,10/14/15,10/15/15,10/15/15,26.35,25.5,26.04,-2.35,"8,000",8,8,2015
ERCOT North 345KV Peak,10/15/15,10/16/15,10/16/15,24.5,24.25,24.38,-1.66,"1,600",2,3,2015
ERCOT North 345KV Peak,10/16/15,10/19/15,10/19/15,23.75,23.5,23.65,-0.73,"9,600",10,7,2015
ERCOT North 345KV Peak,10/19/15,10/20/15,10/20/15,22,22,22,-1.65,"2,400",3,3,2015
ERCOT North 345KV Peak,10/20/15,10/21/15,10/21/15,23,22.5,22.75,0.75,"7,200",9,8,2015
ERCOT North 345KV Peak,10/21/15,10/22/15,10/22/15,23.25,23,23.07,0.32,"11,200",14,8,2015
ERCOT North 345KV Peak,10/22/15,10/23/15,10/23/15,25,24.75,24.92,1.85,"2,400",3,6,2015
ERCOT North 345KV Peak,10/26/15,10/27/15,10/27/15,24.5,24,24.12,-0.8,"10,400",13,9,2015
ERCOT North 345KV Peak,10/27/15,10/28/15,10/28/15,24.5,24.25,24.43,0.31,"12,000",14,8,2015
ERCOT North 345KV Peak,10/28/15,10/29/15,10/29/15,22.75,22.75,22.75,-1.68,"1,600",2,3,2015
ERCOT North 345KV Peak,10/30/15,11/2/15,11/2/15,21.25,21.25,21.25,-1.5,"1,600",2,2,2015
ERCOT North 345KV Peak,11/2/15,11/3/15,11/3/15,20,20,20,-1.25,"1,600",2,2,2015
ERCOT North 345KV Peak,11/4/15,11/5/15,11/5/15,22.5,22,22.33,2.33,"2,400",3,5,2015
ERCOT North 345KV Peak,11/5/15,11/6/15,11/6/15,25.25,25,25.08,2.75,"2,400",3,5,2015
ERCOT North 345KV Peak,11/9/15,11/10/15,11/10/15,22.5,22.5,22.5,-2.58,800,1,2,2015
ERCOT North 345KV Peak,11/11/15,11/12/15,11/12/15,23.25,23,23.21,0.71,"4,800",6,6,2015
ERCOT North 345KV Peak,11/12/15,11/13/15,11/13/15,24,23.75,23.87,0.66,"2,400",3,4,2015
ERCOT North 345KV Peak,11/13/15,11/16/15,11/16/15,21,21,21,-2.87,"23,200",25,9,2015
ERCOT North 345KV Peak,11/16/15,11/17/15,11/17/15,19.5,19.5,19.5,-1.5,"1,600",2,4,2015
ERCOT North 345KV Peak,11/17/15,11/18/15,11/18/15,22,21.75,21.88,2.38,"1,600",2,4,2015
ERCOT North 345KV Peak,11/18/15,11/19/15,11/19/15,23,22.75,22.88,1,"1,600",2,4,2015
ERCOT North 345KV Peak,11/19/15,11/20/15,11/20/15,20.5,20.5,20.5,-2.38,"6,400",5,5,2015
ERCOT North 345KV Peak,11/20/15,11/23/15,11/23/15,26.5,26.5,26.5,6,"2,400",3,3,2015
ERCOT North 345KV Peak,11/23/15,11/24/15,11/24/15,18.5,18.5,18.5,-8,"1,600",2,2,2015
ERCOT North 345KV Peak,11/30/15,12/1/15,12/1/15,27,27,27,8.5,"1,600",2,3,2015
ERCOT North 345KV Peak,12/1/15,12/2/15,12/2/15,26.5,26.5,26.5,-0.5,"1,600",1,2,2015
ERCOT North 345KV Peak,12/2/15,12/3/15,12/3/15,26.75,26,26.18,-0.32,"8,000",8,6,2015
ERCOT North 345KV Peak,12/3/15,12/4/15,12/4/15,23,22,22.29,-3.89,"16,800",17,9,2015
ERCOT North 345KV Peak,12/4/15,12/7/15,12/7/15,22.75,22.75,22.75,0.46,800,1,2,2015
ERCOT North 345KV Peak,12/7/15,12/8/15,12/8/15,20.25,20.25,20.25,-2.5,"2,400",3,3,2015
ERCOT North 345KV Peak,12/8/15,12/9/15,12/9/15,21,20.65,20.91,0.66,"12,000",14,9,2015
ERCOT North 345KV Peak,12/9/15,12/10/15,12/10/15,19.75,19.5,19.63,-1.28,"1,600",2,2,2015
ERCOT North 345KV Peak,12/10/15,12/11/15,12/11/15,19,18.25,18.54,-1.09,"4,800",6,6,2015
ERCOT North 345KV Peak,12/14/15,12/15/15,12/15/15,17.5,16.75,16.9,-1.64,"24,800",27,12,2015
ERCOT North 345KV Peak,12/16/15,12/17/15,12/17/15,21,21,21,4.1,800,1,2,2015
ERCOT North 345KV Peak,12/17/15,12/18/15,12/18/15,21.75,21.5,21.58,0.58,"4,800",6,5,2015
ERCOT North 345KV Peak,12/18/15,12/21/15,12/21/15,19,19,19,-2.58,"3,200",4,2,2015
ERCOT North 345KV Peak,12/21/15,12/22/15,12/22/15,16.75,16.75,16.75,-2.25,800,1,2,2015
ERCOT North 345KV Peak,12/22/15,12/23/15,12/23/15,15.75,15.75,15.75,-1,"12,800",13,5,2015
ERCOT North 345KV Peak,12/23/15,12/24/15,12/24/15,16.5,16,16.2,0.45,"12,800",10,7,2015
ERCOT North 345KV Peak,12/28/15,12/29/15,12/29/15,25,25,25,8.8,"4,000",2,3,2015
ERCOT North 345KV Peak,12/29/15,12/30/15,12/30/15,22.25,21.5,21.63,-3.37,"13,600",11,7,2015
ERCOT North 345KV Peak,12/30/15,12/31/15,12/31/15,21.5,21,21.23,-0.4,"16,800",10,7,2015
ERCOT North 345KV Peak,12/31/15,1/4/16,1/4/16,23.75,23.75,23.75,2.52,800,1,2,2015
ERCOT North 345KV Peak,1/4/16,1/5/16,1/5/16,22.75,22.5,22.63,-1.12,"1,600",2,2,2016
ERCOT North 345KV Peak,1/5/16,1/6/16,1/6/16,20,19.75,19.81,-2.82,"14,400",15,10,2016
Indiana Hub RT Peak,1/2/15,1/5/15,1/5/15,39.75,36,38.93,6.8,"16,800",21,16,2015
Indiana Hub RT Peak,1/5/15,1/6/15,1/6/15,39,36.6,37.87,-1.06,"7,200",9,12,2015
Indiana Hub RT Peak,1/6/15,1/7/15,1/7/15,49.15,45.25,47.79,9.92,"23,200",29,19,2015
Indiana Hub RT Peak,1/7/15,1/8/15,1/8/15,50,49.6,49.87,2.08,"2,400",3,5,2015
Indiana Hub RT Peak,1/8/15,1/9/15,1/9/15,43,41.5,42.28,-7.59,"4,800",5,8,2015
Indiana Hub RT Peak,1/9/15,1/12/15,1/12/15,35.05,35,35.03,-7.25,"1,600",2,4,2015
Indiana Hub RT Peak,1/12/15,1/13/15,1/13/15,37.4,35.65,36.56,1.53,"17,600",19,14,2015
Indiana Hub RT Peak,1/13/15,1/14/15,1/14/15,37.4,37,37.17,0.61,"8,000",10,10,2015
Indiana Hub RT Peak,1/14/15,1/15/15,1/15/15,34,34,34,-3.17,"3,200",4,5,2015
Indiana Hub RT Peak,1/15/15,1/16/15,1/16/15,33,33,33,-1,"1,600",2,3,2015
Indiana Hub RT Peak,1/16/15,1/19/15,1/19/15,31.9,31.25,31.58,-1.42,"1,600",2,4,2015
Indiana Hub RT Peak,1/20/15,1/21/15,1/21/15,31.6,31.5,31.53,-0.05,"4,800",6,8,2015
Indiana Hub RT Peak,1/21/15,1/22/15,1/22/15,32.25,32.1,32.18,0.65,"2,400",3,6,2015
Indiana Hub RT Peak,1/22/15,1/23/15,1/23/15,29.85,29.5,29.72,-2.46,"2,400",3,4,2015
Indiana Hub RT Peak,1/23/15,1/26/15,1/26/15,32.9,32.25,32.56,2.84,"4,000",5,7,2015
