price_hub,trade_date,delivery_start_date,delivery_end_date,high_price,low_price,wtd_avg_price,change,vol,num_trades,num_companies,year
SP-15 Gen DA LMP Peak,21-Jan-2010,22-Jan-2010,23-Jan-2010,50.25,49.75,49.93,-4.28,"80,800",76,18,2010
SP-15 Gen DA LMP Peak,22-Jan-2010,25-Jan-2010,25-Jan-2010,53.75,53.25,53.62,3.69,"38,000",56,18,2010
SP-15 Gen DA LMP Peak,25-Jan-2010,26-Jan-2010,26-Jan-2010,55.75,53.85,54.22,0.6,"71,600",113,24,2010
SP-15 Gen DA LMP Peak,26-Jan-2010,27-Jan-2010,28-Jan-2010,51.75,51.25,51.64,-2.58,"112,000",101,23,2010
SP-15 Gen DA LMP Peak,27-Jan-2010,29-Jan-2010,30-Jan-2010,48.15,47.25,47.75,-3.89,"72,800",73,15,2010
SP-15 Gen DA LMP Peak,29-Jan-2010,1-Feb-2010,1-Feb-2010,49.25,48.75,48.9,1.15,"52,000",108,20,2010
SP-15 Gen DA LMP Peak,1-Feb-2010,2-Feb-2010,2-Feb-2010,49.5,48,49.26,0.36,"65,600",112,25,2010
SP-15 Gen DA LMP Peak,2-Feb-2010,3-Feb-2010,3-Feb-2010,51.1,50.65,50.81,1.55,"60,000",84,23,2010
SP-15 Gen DA LMP Peak,3-Feb-2010,4-Feb-2010,4-Feb-2010,51.4,51,51.22,0.41,"54,000",99,23,2010
SP-15 Gen DA LMP Peak,4-Feb-2010,5-Feb-2010,6-Feb-2010,50.5,49.5,49.93,-1.29,"114,400",101,23,2010
SP-15 Gen DA LMP Peak,5-Feb-2010,8-Feb-2010,8-Feb-2010,51.85,51.5,51.74,1.81,"54,400",84,22,2010
SP-15 Gen DA LMP Peak,8-Feb-2010,9-Feb-2010,9-Feb-2010,50.25,49.8,50.08,-1.66,"64,000",94,21,2010
SP-15 Gen DA LMP Peak,9-Feb-2010,10-Feb-2010,11-Feb-2010,49.25,48.5,48.7,-1.38,"88,000",82,22,2010
SP-15 Gen DA LMP Peak,10-Feb-2010,12-Feb-2010,13-Feb-2010,50.5,49.25,49.54,0.84,"132,800",110,22,2010
SP-15 Gen DA LMP Peak,11-Feb-2010,15-Feb-2010,15-Feb-2010,51.25,50.7,50.95,1.41,"34,800",71,22,2010
SP-15 Gen DA LMP Peak,12-Feb-2010,16-Feb-2010,16-Feb-2010,48.35,47.75,48.01,-2.94,"25,200",36,15,2010
SP-15 Gen DA LMP Peak,16-Feb-2010,17-Feb-2010,17-Feb-2010,50.5,49.35,49.97,1.96,"29,200",56,17,2010
SP-15 Gen DA LMP Peak,17-Feb-2010,18-Feb-2010,18-Feb-2010,47,46.6,46.74,-3.23,"42,400",73,19,2010
SP-15 Gen DA LMP Peak,18-Feb-2010,19-Feb-2010,20-Feb-2010,44.85,44.25,44.68,-2.06,"63,200",56,22,2010
SP-15 Gen DA LMP Peak,19-Feb-2010,22-Feb-2010,22-Feb-2010,45.25,43.75,44.65,-0.03,"54,000",76,23,2010
SP-15 Gen DA LMP Peak,22-Feb-2010,23-Feb-2010,23-Feb-2010,45.25,44.75,44.87,0.22,"37,600",54,21,2010
SP-15 Gen DA LMP Peak,23-Feb-2010,24-Feb-2010,25-Feb-2010,46.25,45,45.93,1.06,"94,400",64,17,2010
SP-15 Gen DA LMP Peak,24-Feb-2010,26-Feb-2010,27-Feb-2010,45.5,44.5,44.71,-1.22,"74,400",50,19,2010
SP-15 Gen DA LMP Peak,26-Feb-2010,1-Mar-2010,1-Mar-2010,44.5,44.25,44.36,0.93,"52,000",92,19,2010
SP-15 Gen DA LMP Peak,1-Mar-2010,2-Mar-2010,2-Mar-2010,44.5,43.95,44.09,-0.27,"54,400",88,21,2010
SP-15 Gen DA LMP Peak,2-Mar-2010,3-Mar-2010,3-Mar-2010,45.5,44.5,44.99,0.9,"63,200",100,25,2010
SP-15 Gen DA LMP Peak,3-Mar-2010,4-Mar-2010,4-Mar-2010,44.75,44.5,44.57,-0.42,"28,000",45,21,2010
SP-15 Gen DA LMP Peak,4-Mar-2010,5-Mar-2010,6-Mar-2010,43.5,42.5,42.8,-1.77,"92,000",87,21,2010
SP-15 Gen DA LMP Peak,5-Mar-2010,8-Mar-2010,8-Mar-2010,44.5,43.5,43.82,1.02,"45,600",74,25,2010
SP-15 Gen DA LMP Peak,8-Mar-2010,9-Mar-2010,9-Mar-2010,48.1,47,47.51,3.69,"74,800",119,25,2010
SP-15 Gen DA LMP Peak,9-Mar-2010,10-Mar-2010,10-Mar-2010,49.5,48,48.49,0.98,"50,800",73,25,2010
SP-15 Gen DA LMP Peak,10-Mar-2010,11-Mar-2010,11-Mar-2010,48.5,48,48.14,-0.35,"26,800",47,19,2010
SP-15 Gen DA LMP Peak,11-Mar-2010,12-Mar-2010,13-Mar-2010,48,46,46.62,-1.52,"70,400",46,21,2010
SP-15 Gen DA LMP Peak,12-Mar-2010,15-Mar-2010,15-Mar-2010,45.8,44.25,45.48,-1.14,"36,800",54,22,2010
SP-15 Gen DA LMP Peak,15-Mar-2010,16-Mar-2010,16-Mar-2010,50,49,49.33,3.85,"57,200",98,22,2010
SP-15 Gen DA LMP Peak,16-Mar-2010,17-Mar-2010,17-Mar-2010,48.25,47.25,47.6,-1.73,"38,400",63,25,2010
SP-15 Gen DA LMP Peak,17-Mar-2010,18-Mar-2010,18-Mar-2010,49,47.5,48,0.4,"46,000",94,24,2010
SP-15 Gen DA LMP Peak,18-Mar-2010,19-Mar-2010,20-Mar-2010,42.45,41.75,42.08,-5.92,"60,000",54,18,2010
SP-15 Gen DA LMP Peak,19-Mar-2010,22-Mar-2010,22-Mar-2010,42.75,41,41.83,-0.25,"21,600",36,18,2010
SP-15 Gen DA LMP Peak,22-Mar-2010,23-Mar-2010,23-Mar-2010,43.75,43.1,43.5,1.67,"25,600",62,21,2010
SP-15 Gen DA LMP Peak,23-Mar-2010,24-Mar-2010,24-Mar-2010,45,43.9,44.38,0.88,"50,000",79,22,2010
SP-15 Gen DA LMP Peak,24-Mar-2010,25-Mar-2010,25-Mar-2010,46,44.75,45.2,0.82,"49,600",97,24,2010
SP-15 Gen DA LMP Peak,25-Mar-2010,26-Mar-2010,27-Mar-2010,43,41.5,42.31,-2.89,"38,400",41,13,2010
SP-15 Gen DA LMP Peak,26-Mar-2010,29-Mar-2010,29-Mar-2010,43.75,43,43.31,1,"46,400",89,18,2010
SP-15 Gen DA LMP Peak,29-Mar-2010,30-Mar-2010,30-Mar-2010,45,43.95,44.23,0.92,"36,000",61,19,2010
SP-15 Gen DA LMP Peak,30-Mar-2010,31-Mar-2010,31-Mar-2010,42.5,41.5,41.88,-2.35,"36,800",67,15,2010
SP-15 Gen DA LMP Peak,31-Mar-2010,1-Apr-2010,3-Apr-2010,42,39.75,40.36,-1.52,"82,800",49,14,2010
SP-15 Gen DA LMP Peak,1-Apr-2010,5-Apr-2010,5-Apr-2010,42,40.75,40.99,0.63,"48,000",76,22,2010
SP-15 Gen DA LMP Peak,5-Apr-2010,6-Apr-2010,6-Apr-2010,39.6,38.5,39.26,-1.73,"33,600",61,18,2010
SP-15 Gen DA LMP Peak,6-Apr-2010,7-Apr-2010,7-Apr-2010,42,41.25,41.67,2.41,"58,000",98,23,2010
SP-15 Gen DA LMP Peak,7-Apr-2010,8-Apr-2010,8-Apr-2010,43.25,42.75,42.86,1.19,"34,000",55,20,2010
SP-15 Gen DA LMP Peak,8-Apr-2010,9-Apr-2010,10-Apr-2010,42.5,41.25,41.62,-1.24,"80,000",49,18,2010
SP-15 Gen DA LMP Peak,9-Apr-2010,12-Apr-2010,12-Apr-2010,42.75,42,42.47,0.85,"26,800",50,14,2010
SP-15 Gen DA LMP Peak,12-Apr-2010,13-Apr-2010,13-Apr-2010,42.5,42,42.2,-0.27,"8,400",14,10,2010
SP-15 Gen DA LMP Peak,13-Apr-2010,14-Apr-2010,14-Apr-2010,42.5,42.25,42.41,0.21,"12,000",17,14,2010
SP-15 Gen DA LMP Peak,14-Apr-2010,15-Apr-2010,15-Apr-2010,44.5,43.75,44.32,1.91,"30,000",47,17,2010
SP-15 Gen DA LMP Peak,15-Apr-2010,16-Apr-2010,17-Apr-2010,39.5,38,38.88,-5.44,"68,000",42,17,2010
SP-15 Gen DA LMP Peak,16-Apr-2010,19-Apr-2010,19-Apr-2010,39.5,39.25,39.36,0.48,"18,800",37,18,2010
SP-15 Gen DA LMP Peak,19-Apr-2010,20-Apr-2010,20-Apr-2010,37,36.75,36.91,-2.45,"36,400",64,18,2010
SP-15 Gen DA LMP Peak,20-Apr-2010,21-Apr-2010,21-Apr-2010,36.75,36.25,36.44,-0.47,"53,600",85,16,2010
SP-15 Gen DA LMP Peak,21-Apr-2010,22-Apr-2010,22-Apr-2010,37.5,36.25,36.88,0.44,"53,600",87,23,2010
SP-15 Gen DA LMP Peak,22-Apr-2010,23-Apr-2010,24-Apr-2010,35,34,34.64,-2.24,"100,800",72,22,2010
SP-15 Gen DA LMP Peak,23-Apr-2010,26-Apr-2010,26-Apr-2010,37.25,36.5,36.68,2.04,"16,800",36,19,2010
SP-15 Gen DA LMP Peak,26-Apr-2010,27-Apr-2010,27-Apr-2010,38,37.5,37.83,1.15,"20,400",36,18,2010
SP-15 Gen DA LMP Peak,27-Apr-2010,28-Apr-2010,29-Apr-2010,36,35.25,35.63,-2.2,"127,200",101,24,2010
SP-15 Gen DA LMP Peak,28-Apr-2010,30-Apr-2010,30-Apr-2010,36,34.75,35.01,-0.62,"45,200",73,24,2010
SP-15 Gen DA LMP Peak,29-Apr-2010,1-May-2010,1-May-2010,33,32,32.77,-2.24,"30,800",52,16,2010
SP-15 Gen DA LMP Peak,30-Apr-2010,3-May-2010,3-May-2010,37.5,36.5,37.08,4.31,"53,200",96,27,2010
SP-15 Gen DA LMP Peak,3-May-2010,4-May-2010,4-May-2010,34.5,33.5,33.69,-3.39,"33,600",44,26,2010
SP-15 Gen DA LMP Peak,4-May-2010,5-May-2010,5-May-2010,36,35.4,35.55,1.86,"29,200",54,23,2010
SP-15 Gen DA LMP Peak,5-May-2010,6-May-2010,6-May-2010,35,34.5,34.72,-0.83,"34,800",75,22,2010
SP-15 Gen DA LMP Peak,6-May-2010,7-May-2010,8-May-2010,31,30.35,30.71,-4.01,"69,600",74,24,2010
SP-15 Gen DA LMP Peak,7-May-2010,10-May-2010,10-May-2010,35,33.35,33.71,3,"23,600",51,22,2010
SP-15 Gen DA LMP Peak,10-May-2010,11-May-2010,11-May-2010,34.5,34,34.17,0.46,"26,400",50,24,2010
SP-15 Gen DA LMP Peak,11-May-2010,12-May-2010,12-May-2010,34.75,34.25,34.56,0.39,"30,400",54,26,2010
SP-15 Gen DA LMP Peak,12-May-2010,13-May-2010,13-May-2010,35.5,35,35.13,0.57,"43,200",73,23,2010
SP-15 Gen DA LMP Peak,13-May-2010,14-May-2010,15-May-2010,34.25,33.7,34.01,-1.12,"54,400",40,24,2010
SP-15 Gen DA LMP Peak,14-May-2010,17-May-2010,17-May-2010,35.75,34.5,35.49,1.48,"32,400",70,20,2010
SP-15 Gen DA LMP Peak,17-May-2010,18-May-2010,18-May-2010,36,35.5,35.75,0.26,"43,600",90,24,2010
SP-15 Gen DA LMP Peak,18-May-2010,19-May-2010,19-May-2010,35.85,35,35.51,-0.24,"33,600",70,21,2010
SP-15 Gen DA LMP Peak,19-May-2010,20-May-2010,20-May-2010,33.65,32.75,33.42,-2.09,"45,600",90,26,2010
SP-15 Gen DA LMP Peak,20-May-2010,21-May-2010,22-May-2010,32.25,31.5,32.04,-1.38,"38,400",37,15,2010
SP-15 Gen DA LMP Peak,21-May-2010,24-May-2010,24-May-2010,33.4,33.25,33.27,1.23,"57,200",99,20,2010
SP-15 Gen DA LMP Peak,24-May-2010,25-May-2010,25-May-2010,31.75,30.75,31.6,-1.67,"23,200",39,19,2010
SP-15 Gen DA LMP Peak,25-May-2010,26-May-2010,27-May-2010,34.25,33,33.53,1.93,"71,200",70,24,2010
SP-15 Gen DA LMP Peak,26-May-2010,28-May-2010,29-May-2010,31.5,30.25,30.6,-2.93,"63,200",55,24,2010
SP-15 Gen DA LMP Peak,28-May-2010,1-Jun-2010,1-Jun-2010,36,34.5,34.91,4.31,"58,800",111,25,2010
SP-15 Gen DA LMP Peak,1-Jun-2010,2-Jun-2010,2-Jun-2010,33.25,32.5,32.95,-1.96,"33,200",66,20,2010
SP-15 Gen DA LMP Peak,2-Jun-2010,3-Jun-2010,3-Jun-2010,33,32,32.56,-0.39,"28,800",33,16,2010
SP-15 Gen DA LMP Peak,3-Jun-2010,4-Jun-2010,5-Jun-2010,35.25,34.5,34.88,2.32,"80,000",63,20,2010
SP-15 Gen DA LMP Peak,4-Jun-2010,7-Jun-2010,7-Jun-2010,45,41,41.69,6.81,"40,000",72,24,2010
SP-15 Gen DA LMP Peak,7-Jun-2010,8-Jun-2010,8-Jun-2010,35.75,34.5,35.09,-6.6,"55,600",117,25,2010
SP-15 Gen DA LMP Peak,8-Jun-2010,9-Jun-2010,9-Jun-2010,35.75,35.15,35.57,0.48,"49,200",77,21,2010
SP-15 Gen DA LMP Peak,9-Jun-2010,10-Jun-2010,10-Jun-2010,33.5,32.85,33.04,-2.53,"36,800",51,19,2010
SP-15 Gen DA LMP Peak,10-Jun-2010,11-Jun-2010,12-Jun-2010,30.75,28.25,28.81,-4.23,"65,600",61,21,2010
SP-15 Gen DA LMP Peak,11-Jun-2010,14-Jun-2010,14-Jun-2010,37.25,36.5,36.78,7.97,"90,800",127,24,2010
SP-15 Gen DA LMP Peak,14-Jun-2010,15-Jun-2010,15-Jun-2010,36,35.25,35.75,-1.03,"46,800",87,22,2010
SP-15 Gen DA LMP Peak,15-Jun-2010,16-Jun-2010,16-Jun-2010,35.25,34.8,35.11,-0.64,"32,000",59,18,2010
SP-15 Gen DA LMP Peak,16-Jun-2010,17-Jun-2010,17-Jun-2010,36,35.5,35.54,0.43,"37,600",63,19,2010
SP-15 Gen DA LMP Peak,17-Jun-2010,18-Jun-2010,19-Jun-2010,33,32.55,32.82,-2.72,"64,000",59,15,2010
SP-15 Gen DA LMP Peak,18-Jun-2010,21-Jun-2010,21-Jun-2010,37.5,36.25,36.61,3.79,"26,400",47,15,2010
SP-15 Gen DA LMP Peak,21-Jun-2010,22-Jun-2010,22-Jun-2010,36.65,36.2,36.41,-0.2,"30,400",68,18,2010
SP-15 Gen DA LMP Peak,22-Jun-2010,23-Jun-2010,23-Jun-2010,37.5,36,36.8,0.39,"46,800",90,18,2010
SP-15 Gen DA LMP Peak,23-Jun-2010,24-Jun-2010,24-Jun-2010,36.25,35.5,35.79,-1.01,"29,600",39,13,2010
SP-15 Gen DA LMP Peak,24-Jun-2010,25-Jun-2010,26-Jun-2010,33.5,32,33.06,-2.73,"102,400",112,20,2010
SP-15 Gen DA LMP Peak,25-Jun-2010,28-Jun-2010,28-Jun-2010,40,39,39.3,6.24,"22,400",39,23,2010
SP-15 Gen DA LMP Peak,28-Jun-2010,29-Jun-2010,29-Jun-2010,40.5,39.75,40.09,0.79,"21,600",54,17,2010
SP-15 Gen DA LMP Peak,29-Jun-2010,30-Jun-2010,30-Jun-2010,38,37.25,37.61,-2.48,"25,200",43,19,2010
SP-15 Gen DA LMP Peak,30-Jun-2010,1-Jul-2010,1-Jul-2010,37.25,36.5,37.02,-0.59,"36,800",61,19,2010
SP-15 Gen DA LMP Peak,1-Jul-2010,2-Jul-2010,3-Jul-2010,34.25,33,33.79,-3.23,"89,600",84,24,2010
SP-15 Gen DA LMP Peak,2-Jul-2010,6-Jul-2010,6-Jul-2010,41.25,40,40.41,6.62,"22,000",39,22,2010
SP-15 Gen DA LMP Peak,6-Jul-2010,7-Jul-2010,7-Jul-2010,40.5,38.35,39.25,-1.16,"18,400",39,18,2010
SP-15 Gen DA LMP Peak,7-Jul-2010,8-Jul-2010,8-Jul-2010,38.5,37.75,37.92,-1.33,"33,600",60,23,2010
SP-15 Gen DA LMP Peak,8-Jul-2010,9-Jul-2010,10-Jul-2010,36.25,36,36.08,-1.84,"61,600",66,23,2010
SP-15 Gen DA LMP Peak,9-Jul-2010,12-Jul-2010,12-Jul-2010,40,39.1,39.39,3.31,"21,600",42,20,2010
SP-15 Gen DA LMP Peak,12-Jul-2010,13-Jul-2010,13-Jul-2010,36.5,36,36.34,-3.05,"18,000",37,20,2010
SP-15 Gen DA LMP Peak,13-Jul-2010,14-Jul-2010,14-Jul-2010,38.5,37.75,38.19,1.85,"60,000",112,24,2010
SP-15 Gen DA LMP Peak,14-Jul-2010,15-Jul-2010,15-Jul-2010,46.5,43,44.77,6.58,"89,200",167,29,2010
SP-15 Gen DA LMP Peak,15-Jul-2010,16-Jul-2010,17-Jul-2010,49.5,46.5,47.78,3.01,"158,400",148,27,2010
SP-15 Gen DA LMP Peak,16-Jul-2010,19-Jul-2010,19-Jul-2010,47.25,45,46.39,-1.39,"75,600",121,24,2010
SP-15 Gen DA LMP Peak,19-Jul-2010,20-Jul-2010,20-Jul-2010,47.25,45.75,46.42,0.03,"65,200",102,24,2010
SP-15 Gen DA LMP Peak,20-Jul-2010,21-Jul-2010,21-Jul-2010,45,44.25,44.64,-1.78,"69,600",62,21,2010
SP-15 Gen DA LMP Peak,21-Jul-2010,22-Jul-2010,22-Jul-2010,44.5,43.25,43.59,-1.05,"40,800",52,19,2010
SP-15 Gen DA LMP Peak,22-Jul-2010,23-Jul-2010,24-Jul-2010,41.25,39.75,40.47,-3.12,"88,000",85,22,2010
SP-15 Gen DA LMP Peak,23-Jul-2010,26-Jul-2010,26-Jul-2010,44.75,42.75,43.25,2.78,"37,200",72,22,2010
SP-15 Gen DA LMP Peak,26-Jul-2010,27-Jul-2010,27-Jul-2010,44.5,43.25,44.01,0.76,"30,400",55,18,2010
SP-15 Gen DA LMP Peak,27-Jul-2010,28-Jul-2010,28-Jul-2010,42,41.15,41.33,-2.68,"24,000",58,16,2010
SP-15 Gen DA LMP Peak,28-Jul-2010,29-Jul-2010,29-Jul-2010,42,41,41.44,0.11,"37,200",73,24,2010
SP-15 Gen DA LMP Peak,29-Jul-2010,30-Jul-2010,31-Jul-2010,41.75,41,41.43,-0.01,"125,600",105,25,2010
SP-15 Gen DA LMP Peak,30-Jul-2010,2-Aug-2010,2-Aug-2010,47.5,43.75,45.6,4.17,"72,000",124,27,2010
SP-15 Gen DA LMP Peak,2-Aug-2010,3-Aug-2010,3-Aug-2010,42.75,41.25,41.54,-4.06,"59,600",88,23,2010
SP-15 Gen DA LMP Peak,3-Aug-2010,4-Aug-2010,4-Aug-2010,41,39.75,40.16,-1.38,"36,400",70,23,2010
SP-15 Gen DA LMP Peak,4-Aug-2010,5-Aug-2010,5-Aug-2010,40.75,39,40.31,0.15,"57,600",81,27,2010
SP-15 Gen DA LMP Peak,5-Aug-2010,6-Aug-2010,7-Aug-2010,35.75,35,35.22,-5.09,"84,000",55,23,2010
SP-15 Gen DA LMP Peak,6-Aug-2010,9-Aug-2010,9-Aug-2010,36.5,36,36.19,0.97,"20,800",29,18,2010
SP-15 Gen DA LMP Peak,9-Aug-2010,10-Aug-2010,10-Aug-2010,36.75,36,36.23,0.04,"32,800",73,22,2010
SP-15 Gen DA LMP Peak,10-Aug-2010,11-Aug-2010,11-Aug-2010,37,36.45,36.64,0.41,"20,400",41,19,2010
SP-15 Gen DA LMP Peak,11-Aug-2010,12-Aug-2010,12-Aug-2010,38.75,38.25,38.41,1.77,"52,000",106,26,2010
SP-15 Gen DA LMP Peak,12-Aug-2010,13-Aug-2010,14-Aug-2010,36.75,35.25,36.27,-2.14,"92,800",94,23,2010
SP-15 Gen DA LMP Peak,13-Aug-2010,16-Aug-2010,16-Aug-2010,48.5,45.85,46.71,10.44,"42,800",70,22,2010
SP-15 Gen DA LMP Peak,16-Aug-2010,17-Aug-2010,17-Aug-2010,41.5,39.65,39.98,-6.73,"51,200",79,21,2010
SP-15 Gen DA LMP Peak,17-Aug-2010,18-Aug-2010,18-Aug-2010,37.5,36.25,36.7,-3.28,"35,200",69,22,2010
SP-15 Gen DA LMP Peak,18-Aug-2010,19-Aug-2010,19-Aug-2010,36.15,35.75,36,-0.7,"41,200",68,21,2010
SP-15 Gen DA LMP Peak,19-Aug-2010,20-Aug-2010,21-Aug-2010,37.25,36,36.68,0.68,"104,800",107,24,2010
SP-15 Gen DA LMP Peak,20-Aug-2010,23-Aug-2010,23-Aug-2010,44.75,41,42.88,6.2,"97,200",160,24,2010
SP-15 Gen DA LMP Peak,23-Aug-2010,24-Aug-2010,24-Aug-2010,56,53,54.68,11.8,"100,000",177,26,2010
SP-15 Gen DA LMP Peak,24-Aug-2010,25-Aug-2010,25-Aug-2010,52,50.5,51.16,-3.52,"74,400",150,28,2010
SP-15 Gen DA LMP Peak,25-Aug-2010,26-Aug-2010,26-Aug-2010,50,47,48.22,-2.94,"93,200",171,21,2010
SP-15 Gen DA LMP Peak,26-Aug-2010,27-Aug-2010,28-Aug-2010,36.25,35,35.83,-12.39,"132,800",115,24,2010
SP-15 Gen DA LMP Peak,27-Aug-2010,30-Aug-2010,30-Aug-2010,34,33,33.14,-2.69,"22,800",42,20,2010
SP-15 Gen DA LMP Peak,30-Aug-2010,31-Aug-2010,31-Aug-2010,33,32.25,32.49,-0.65,"43,200",71,22,2010
SP-15 Gen DA LMP Peak,31-Aug-2010,1-Sep-2010,2-Sep-2010,39,38.3,38.72,6.23,"156,000",117,30,2010
SP-15 Gen DA LMP Peak,1-Sep-2010,3-Sep-2010,4-Sep-2010,38.5,37.7,38.27,-0.45,"132,000",130,26,2010
SP-15 Gen DA LMP Peak,2-Sep-2010,3-Sep-2010,4-Sep-2010,39,38.75,38.92,0.65,"2,400",3,4,2010
SP-15 Gen DA LMP Peak,3-Sep-2010,7-Sep-2010,7-Sep-2010,34,32.5,33.39,-5.53,"78,000",93,21,2010
SP-15 Gen DA LMP Peak,7-Sep-2010,8-Sep-2010,8-Sep-2010,36,34.2,34.58,1.19,"64,000",104,24,2010
SP-15 Gen DA LMP Peak,8-Sep-2010,9-Sep-2010,9-Sep-2010,34.5,33.5,33.95,-0.63,"63,200",107,22,2010
SP-15 Gen DA LMP Peak,9-Sep-2010,10-Sep-2010,11-Sep-2010,32.75,31.5,31.98,-1.97,"48,800",42,19,2010
SP-15 Gen DA LMP Peak,10-Sep-2010,13-Sep-2010,13-Sep-2010,37.5,36.5,37.06,5.08,"36,400",69,21,2010
SP-15 Gen DA LMP Peak,13-Sep-2010,14-Sep-2010,14-Sep-2010,38.75,37.8,38.38,1.32,"27,200",59,24,2010
SP-15 Gen DA LMP Peak,14-Sep-2010,15-Sep-2010,15-Sep-2010,40.5,39.5,40.29,1.91,"41,200",76,25,2010
SP-15 Gen DA LMP Peak,15-Sep-2010,16-Sep-2010,16-Sep-2010,40.75,40,40.39,0.1,"48,000",77,28,2010
SP-15 Gen DA LMP Peak,16-Sep-2010,17-Sep-2010,18-Sep-2010,39.5,38.75,39.05,-1.34,"72,800",48,20,2010
SP-15 Gen DA LMP Peak,17-Sep-2010,20-Sep-2010,20-Sep-2010,39,38,38.57,-0.48,"36,800",53,24,2010
SP-15 Gen DA LMP Peak,20-Sep-2010,21-Sep-2010,21-Sep-2010,37.35,37,37.17,-1.4,"37,600",71,23,2010
SP-15 Gen DA LMP Peak,21-Sep-2010,22-Sep-2010,22-Sep-2010,36,35.5,35.68,-1.49,"73,200",85,29,2010
SP-15 Gen DA LMP Peak,22-Sep-2010,23-Sep-2010,23-Sep-2010,36.25,35.75,35.94,0.26,"43,200",75,23,2010
SP-15 Gen DA LMP Peak,23-Sep-2010,24-Sep-2010,25-Sep-2010,40.75,40,40.32,4.38,"173,600",163,24,2010
SP-15 Gen DA LMP Peak,24-Sep-2010,27-Sep-2010,27-Sep-2010,55,53.5,54.08,13.76,"95,600",162,29,2010
SP-15 Gen DA LMP Peak,27-Sep-2010,28-Sep-2010,28-Sep-2010,50,48.25,49.01,-5.07,"86,800",163,27,2010
SP-15 Gen DA LMP Peak,28-Sep-2010,29-Sep-2010,29-Sep-2010,48,46.75,47.15,-1.86,"39,600",79,26,2010
SP-15 Gen DA LMP Peak,29-Sep-2010,30-Sep-2010,30-Sep-2010,46.45,45.5,46.07,-1.08,"65,200",117,24,2010
SP-15 Gen DA LMP Peak,30-Sep-2010,1-Oct-2010,2-Oct-2010,43,41,41.72,-4.35,"72,800",68,19,2010
SP-15 Gen DA LMP Peak,1-Oct-2010,4-Oct-2010,4-Oct-2010,40,38.5,39.03,-2.69,"54,000",99,23,2010
SP-15 Gen DA LMP Peak,4-Oct-2010,5-Oct-2010,5-Oct-2010,35.75,35.25,35.51,-3.52,"26,800",44,21,2010
SP-15 Gen DA LMP Peak,5-Oct-2010,6-Oct-2010,6-Oct-2010,35.35,35,35.18,-0.33,"32,000",69,21,2010
SP-15 Gen DA LMP Peak,6-Oct-2010,7-Oct-2010,7-Oct-2010,34.5,33.5,33.98,-1.2,"50,000",99,23,2010
SP-15 Gen DA LMP Peak,7-Oct-2010,8-Oct-2010,9-Oct-2010,34.25,33.75,34.06,0.08,"71,200",52,18,2010
SP-15 Gen DA LMP Peak,8-Oct-2010,11-Oct-2010,11-Oct-2010,41.25,39.25,40.47,6.41,"38,800",62,26,2010
SP-15 Gen DA LMP Peak,11-Oct-2010,12-Oct-2010,12-Oct-2010,43.5,42.5,43.16,2.69,"61,200",94,22,2010
SP-15 Gen DA LMP Peak,12-Oct-2010,13-Oct-2010,13-Oct-2010,46.15,45.5,45.89,2.73,"69,600",125,24,2010
SP-15 Gen DA LMP Peak,13-Oct-2010,14-Oct-2010,14-Oct-2010,44.75,43,44.36,-1.53,"70,000",91,27,2010
SP-15 Gen DA LMP Peak,14-Oct-2010,15-Oct-2010,16-Oct-2010,38.75,38,38.38,-5.98,"93,600",88,24,2010
SP-15 Gen DA LMP Peak,15-Oct-2010,18-Oct-2010,18-Oct-2010,37,35.65,35.88,-2.5,"45,200",55,20,2010
SP-15 Gen DA LMP Peak,18-Oct-2010,19-Oct-2010,19-Oct-2010,36.5,35.45,35.96,0.08,"60,800",92,25,2010
SP-15 Gen DA LMP Peak,19-Oct-2010,20-Oct-2010,20-Oct-2010,37,36,36.63,0.67,"33,200",51,16,2010
SP-15 Gen DA LMP Peak,20-Oct-2010,21-Oct-2010,21-Oct-2010,37,36.5,36.76,0.13,"29,200",40,17,2010
SP-15 Gen DA LMP Peak,21-Oct-2010,22-Oct-2010,23-Oct-2010,35.5,34.9,35.18,-1.58,"84,000",63,23,2010
SP-15 Gen DA LMP Peak,22-Oct-2010,25-Oct-2010,25-Oct-2010,34,33.25,33.44,-1.74,"37,200",68,24,2010
SP-15 Gen DA LMP Peak,25-Oct-2010,26-Oct-2010,26-Oct-2010,34.5,33.75,34.07,0.63,"42,000",65,22,2010
SP-15 Gen DA LMP Peak,26-Oct-2010,27-Oct-2010,28-Oct-2010,35.9,35.25,35.64,1.57,"124,000",94,29,2010
SP-15 Gen DA LMP Peak,27-Oct-2010,29-Oct-2010,30-Oct-2010,35.6,35.25,35.3,-0.34,"24,800",20,15,2010
SP-15 Gen DA LMP Peak,29-Oct-2010,1-Nov-2010,1-Nov-2010,40,38.75,39.21,3.91,"86,400",143,28,2010
SP-15 Gen DA LMP Peak,1-Nov-2010,2-Nov-2010,2-Nov-2010,36.9,36,36.61,-2.6,"62,400",120,31,2010
SP-15 Gen DA LMP Peak,2-Nov-2010,3-Nov-2010,3-Nov-2010,38,36,36.72,0.11,"73,600",126,29,2010
SP-15 Gen DA LMP Peak,3-Nov-2010,4-Nov-2010,4-Nov-2010,37.75,37.25,37.47,0.75,"48,800",81,29,2010
SP-15 Gen DA LMP Peak,4-Nov-2010,5-Nov-2010,6-Nov-2010,35.75,35,35.48,-1.99,"112,000",83,27,2010
