2012,34001005001,NJ,LITTLE FERRY,40.83690000,-74.03320000,75.1900, 45.7 , 42.9 , 88.5703292 ,12/23/2016
2012,6005053001,CA,Fresno,36.70610000,-119.89030000,75.0000, 45.6 , 42.8 , 88.3465180 ,12/23/2016
2012,51000154002,VA,RICHMOND,37.41570000,-77.32340000,75.0000, 45.6 , 42.8 , 88.3465180 ,12/23/2016
2012,10000027001,DE,WILMINGTON,39.73566900,-75.51631900,75.0000, 45.6 , 42.8 , 88.3465180 ,12/23/2016
2012,12000001001,FL,POMPANO BEACH,26.26080000,-80.15280000,72.5000, 44.0 , 41.4 , 85.4016341 ,12/23/2016
2012,39002093001,OH,DAYTON,39.72570000,-84.22950000,72.0000, 43.7 , 41.1 , 84.8126573 ,12/23/2016
2012,36007136001,NY,SYRACUSE,43.06436100,-76.17792100,71.1530, 43.2 , 40.6 , 83.8149306 ,12/23/2016
2012,47000940001,TN,MEMPHIS,35.07111300,-90.15535300,70.5000, 42.8 , 40.2 , 83.0457269 ,12/23/2016
2012,53000776001,WA,RENTON,47.47080000,-122.24300000,70.0000, 42.5 , 39.9 , 82.4567501 ,12/23/2016
2012,42006056001,PA,ERIE,42.14080000,-80.07490000,68.5900, 41.7 , 39.1 , 80.7958356 ,12/23/2016
2012,24000001002,MD,BALTIMORE,39.23383300,-76.56299300,67.0000, 40.7 , 38.2 , 78.9228894 ,12/23/2016
2012,47000245002,TN,CHATTANOOGA,35.04880000,-85.33760000,65.0000, 39.5 , 37.1 , 76.5669823 ,12/23/2016
2012,41000017001,OR,PORTLAND,45.59750000,-122.71900000,64.5000, 39.2 , 36.8 , 75.9780055 ,12/23/2016
2012,36002001006,NY,BROOKLYN,40.65030600,-73.87818000,64.0600, 38.9 , 36.5 , 75.4597059 ,12/23/2016
2012,32000011001,NV,LAS VEGAS,36.13720000,-115.04300000,62.0000, 37.7 , 35.4 , 73.0331215 ,12/23/2016
2012,36002001004,NY,COLLEGE POINT,40.79380000,-73.84030000,61.0600, 37.1 , 34.8 , 71.9258452 ,12/23/2016
2012,40000123012,OK,OKLAHOMA CITY,35.59951600,-97.31277800,60.0000, 36.5 , 34.2 , 70.6772144 ,12/23/2016
2012,51000161001,VA,RICHMOND,37.51960000,-77.42280000,60.0000, 36.5 , 34.2 , 70.6772144 ,12/23/2016
2012,36002001007,NY,BROOKLYN,40.70570000,-73.98440000,60.0000, 36.5 , 34.2 , 70.6772144 ,12/23/2016
2012,53001280001,WA,TACOMA,47.24491700,-122.41039800,60.0000, 36.5 , 34.2 , 70.6772144 ,12/23/2016
2012,6004010004,CA,VAN NUYS,34.18010000,-118.48270000,59.0000, 35.8 , 33.7 , 69.4992608 ,12/23/2016
