2015,5,Advanced Biofuel,110,Remedial action - Retirement pursuant to 80.1431(c),15781,12/23/2016
2015,5,Advanced Biofuel,50,Invalid RIN,254354,12/23/2016
2015,5,Advanced Biofuel,60,Volume error correction,1,12/23/2016
2015,5,Advanced Biofuel,80,Demonstrate annual compliance,5621939,12/23/2016
2015,6,Renewable Fuel,10,Reported spill,20327,12/23/2016
2015,6,Renewable Fuel,110,Remedial action - Retirement pursuant to 80.1431(c),1564499,12/23/2016
2015,6,Renewable Fuel,130,Remediation of Invalid RIN Use for Compliance,422068,12/23/2016
2015,6,Renewable Fuel,20,Contaminated or spoiled fuel,618142,12/23/2016
2015,6,Renewable Fuel,50,Invalid RIN,3278241,12/23/2016
2015,6,Renewable Fuel,60,Volume error correction,1001385,12/23/2016
2015,6,Renewable Fuel,80,Demonstrate annual compliance,1482824056,12/23/2016
2015,6,Renewable Fuel,90,Renewable fuel used or designated to be used in any application that is not transportation fuel heating oil or jet fuel,194372548,12/23/2016
2015,7,Cellulosic Diesel,50,Invalid RIN,27530,12/23/2016
2016,3,Cellulosic Biofuel,110,Remedial action - Retirement pursuant to 80.1431(c),142473,12/23/2016
2016,3,Cellulosic Biofuel,50,Invalid RIN,1840157,12/23/2016
2016,4,Biomass-Based Diesel,10,Reported spill,15,12/23/2016
2016,4,Biomass-Based Diesel,110,Remedial action - Retirement pursuant to 80.1431(c),33154,12/23/2016
2016,4,Biomass-Based Diesel,130,Remediation of Invalid RIN Use for Compliance,7524021,12/23/2016
2016,4,Biomass-Based Diesel,20,Contaminated or spoiled fuel,949891,12/23/2016
2016,4,Biomass-Based Diesel,50,Invalid RIN,3537415,12/23/2016
2016,4,Biomass-Based Diesel,60,Volume error correction,35874,12/23/2016
2016,4,Biomass-Based Diesel,70,Enforcement Obligation,9875,12/23/2016
2016,4,Biomass-Based Diesel,80,Demonstrate annual compliance,167791230,12/23/2016
2016,4,Biomass-Based Diesel,90,Renewable fuel used or designated to be used in any application that is not transportation fuel heating oil or jet fuel,7627797,12/23/2016
2016,5,Advanced Biofuel,110,Remedial action - Retirement pursuant to 80.1431(c),15077,12/23/2016
2016,5,Advanced Biofuel,50,Invalid RIN,78242,12/23/2016
2016,5,Advanced Biofuel,60,Volume error correction,8686,12/23/2016
2016,6,Renewable Fuel,10,Reported spill,623234,12/23/2016
2016,6,Renewable Fuel,110,Remedial action - Retirement pursuant to 80.1431(c),1442903,12/23/2016
2016,6,Renewable Fuel,130,Remediation of Invalid RIN Use for Compliance,0,12/23/2016
2016,6,Renewable Fuel,20,Contaminated or spoiled fuel,197304,12/23/2016
2016,6,Renewable Fuel,40,Renewable fuel used in an ocean-going vessel,3000,12/23/2016
2016,6,Renewable Fuel,50,Invalid RIN,11069521,12/23/2016
2016,6,Renewable Fuel,60,Volume error correction,1113378,12/23/2016
2016,6,Renewable Fuel,80,Demonstrate annual compliance,338887261,12/23/2016
2016,6,Renewable Fuel,90,Renewable fuel used or designated to be used in any application that is not transportation fuel heating oil or jet fuel,101983389,12/23/2016
2016,7,Cellulosic Diesel,50,Invalid RIN,229551,12/23/2016
