2015,4,Biomass-Based Diesel,50,Export of Renewable Fuel as per 40 CFR 80.1429(b)(4),171035533,12/23/2016
2015,4,Biomass-Based Diesel,60,Use as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(2),7185495,12/23/2016
2015,4,Biomass-Based Diesel,70,Use in a non-road engine or vehicle,7323969,12/23/2016
2015,4,Biomass-Based Diesel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),9201957,12/23/2016
2015,5,Advanced Biofuel,10,Receipt of Renewable Fuel by Obligated Party as per 40 CFR 80.1429(b)(1),111888330,12/23/2016
2015,5,Advanced Biofuel,20,Blending to Produce a Transportation Fuel as per 40 CFR 80.1429(b)(2),32093643,12/23/2016
2015,5,Advanced Biofuel,30,Designation of Renewable Fuel and used without further blending as Transportation Fuel as per 40 CFR 80.1429(b)(4),5022,12/23/2016
2015,5,Advanced Biofuel,60,Use as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(2),1759858,12/23/2016
2015,5,Advanced Biofuel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),847149,12/23/2016
2015,6,Renewable Fuel,10,Receipt of Renewable Fuel by Obligated Party as per 40 CFR 80.1429(b)(1),11659219884,12/23/2016
2015,6,Renewable Fuel,20,Blending to Produce a Transportation Fuel as per 40 CFR 80.1429(b)(2),2539852352,12/23/2016
2015,6,Renewable Fuel,30,Designation of Renewable Fuel and used without further blending as Transportation Fuel as per 40 CFR 80.1429(b)(4),40164063,12/23/2016
2015,6,Renewable Fuel,50,Export of Renewable Fuel as per 40 CFR 80.1429(b)(4),361459907,12/23/2016
2015,6,Renewable Fuel,60,Use as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(2),1890554,12/23/2016
2015,6,Renewable Fuel,70,Use in a non-road engine or vehicle,123073,12/23/2016
2015,6,Renewable Fuel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),533886,12/23/2016
2015,7,Cellulosic Diesel,60,Use as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(2),221705,12/23/2016
2015,7,Cellulosic Diesel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),43453,12/23/2016
2016,3,Cellulosic Biofuel,10,Receipt of Renewable Fuel by Obligated Party as per 40 CFR 80.1429(b)(1),2626367,12/23/2016
2016,3,Cellulosic Biofuel,20,Blending to Produce a Transportation Fuel as per 40 CFR 80.1429(b)(2),15201,12/23/2016
2016,3,Cellulosic Biofuel,30,Designation of Renewable Fuel and used without further blending as Transportation Fuel as per 40 CFR 80.1429(b)(4),139573242,12/23/2016
2016,3,Cellulosic Biofuel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),1099395,12/23/2016
2016,4,Biomass-Based Diesel,10,Receipt of Renewable Fuel by Obligated Party as per 40 CFR 80.1429(b)(1),1347628351,12/23/2016
2016,4,Biomass-Based Diesel,20,Blending to Produce a Transportation Fuel as per 40 CFR 80.1429(b)(2),1294858900,12/23/2016
2016,4,Biomass-Based Diesel,30,Designation of Renewable Fuel and used without further blending as Transportation Fuel as per 40 CFR 80.1429(b)(4),15433862,12/23/2016
2016,4,Biomass-Based Diesel,40,Upstream Delegation for Blending as per 40 CFR 80.1440,502982,12/23/2016
2016,4,Biomass-Based Diesel,50,Export of Renewable Fuel as per 40 CFR 80.1429(b)(4),148710906,12/23/2016
2016,4,Biomass-Based Diesel,60,Use as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(2),9033280,12/23/2016
2016,4,Biomass-Based Diesel,70,Use in a non-road engine or vehicle,6049140,12/23/2016
2016,4,Biomass-Based Diesel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),9029596,12/23/2016
2016,5,Advanced Biofuel,10,Receipt of Renewable Fuel by Obligated Party as per 40 CFR 80.1429(b)(1),69345704,12/23/2016
2016,5,Advanced Biofuel,20,Blending to Produce a Transportation Fuel as per 40 CFR 80.1429(b)(2),9401682,12/23/2016
2016,5,Advanced Biofuel,50,Export of Renewable Fuel as per 40 CFR 80.1429(b)(4),1400001,12/23/2016
2016,5,Advanced Biofuel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),1177067,12/23/2016
2016,6,Renewable Fuel,10,Receipt of Renewable Fuel by Obligated Party as per 40 CFR 80.1429(b)(1),9428290586,12/23/2016
2016,6,Renewable Fuel,20,Blending to Produce a Transportation Fuel as per 40 CFR 80.1429(b)(2),2044816640,12/23/2016
2016,6,Renewable Fuel,30,Designation of Renewable Fuel and used without further blending as Transportation Fuel as per 40 CFR 80.1429(b)(4),26504837,12/23/2016
2016,6,Renewable Fuel,50,Export of Renewable Fuel as per 40 CFR 80.1429(b)(4),241539542,12/23/2016
2016,6,Renewable Fuel,60,Use as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(2),1738109,12/23/2016
2016,6,Renewable Fuel,70,Use in a non-road engine or vehicle,24389,12/23/2016
2016,6,Renewable Fuel,80,Designation of Renewable Fuel and used without further blending as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(4),1504340,12/23/2016
2016,7,Cellulosic Diesel,60,Use as Heating Oil or Jet Fuel as per 40 CFR 80.1429(b)(2),444217,12/23/2016
