"Abernathy, TX","Abernathy, TX Urban Cluster",12,19,TX,12/23/2016
"Plainview, TX","Plainview, TX Urban Cluster",114,173,TX,12/23/2016
"Levelland, TX","Levelland, TX Urban Cluster",61,92,TX,12/23/2016
"Denton--Lewisville, TX","Denton--Lewisville, TX Urbanized Area",1622,2448,TX,12/23/2016
"Pilot Point, TX","Pilot Point, TX Urban Cluster",16,24,TX,12/23/2016
"Sanger, TX","Sanger, TX Urban Cluster",26,40,TX,12/23/2016
"Denton Southwest, TX","Denton Southwest, TX Urban Cluster",15,22,TX,12/23/2016
"Paloma Creek South--Paloma Creek, TX","Paloma Creek South--Paloma Creek, TX Urban Cluster",23,35,TX,12/23/2016
"Aubrey, TX","Aubrey, TX Urban Cluster",18,28,TX,12/23/2016
"La Grange, TX","La Grange, TX Urban Cluster",24,36,TX,12/23/2016
"Schulenburg, TX","Schulenburg, TX Urban Cluster",12,18,TX,12/23/2016
"Justin, TX","Justin, TX Urban Cluster",13,20,TX,12/23/2016
"Krum, TX","Krum, TX Urban Cluster",18,28,TX,12/23/2016
"Woodville, TX","Woodville, TX Urban Cluster",21,32,TX,12/23/2016
"Huntsville, TX","Huntsville, TX Urban Cluster",164,247,TX,12/23/2016
"Del Rio, TX","Del Rio, TX Urban Cluster",195,294,TX,12/23/2016
"Dimmitt, TX","Dimmitt, TX Urban Cluster",19,29,TX,12/23/2016
"Diboll, TX","Diboll, TX Urban Cluster",20,30,TX,12/23/2016
"Lufkin, TX","Lufkin, TX Urban Cluster",199,300,TX,12/23/2016
"Crockett, TX","Crockett, TX Urban Cluster",28,42,TX,12/23/2016
"Kotzebue, AK","Kotzebue, AK Urban Cluster",14,21,AK,12/23/2016
"Corpus Christi, TX","Corpus Christi, TX Urbanized Area",1418,2140,TX,12/23/2016
"Bishop, TX","Bishop, TX Urban Cluster",14,21,TX,12/23/2016
"Robstown, TX","Robstown, TX Urban Cluster",53,80,TX,12/23/2016
"Yoakum, TX","Yoakum, TX Urban Cluster",25,38,TX,12/23/2016
"Perryton, TX","Perryton, TX Urban Cluster",39,59,TX,12/23/2016
"Bastrop, TX","Bastrop, TX Urban Cluster",59,89,TX,12/23/2016
"Elgin, TX","Elgin, TX Urban Cluster",44,67,TX,12/23/2016
"Smithville, TX","Smithville, TX Urban Cluster",17,25,TX,12/23/2016
"Elroy, TX","Elroy, TX Urban Cluster",16,25,TX,12/23/2016
"Juneau, AK","Juneau, AK Urban Cluster",109,164,AK,12/23/2016
"Bethel, AK","Bethel, AK Urban Cluster",20,30,AK,12/23/2016
"Burnet, TX","Burnet, TX Urban Cluster",24,36,TX,12/23/2016
"Kingsland, TX","Kingsland, TX Urban Cluster",28,43,TX,12/23/2016
"Marble Falls, TX","Marble Falls, TX Urban Cluster",27,41,TX,12/23/2016
"Horseshoe Bay, TX","Horseshoe Bay, TX Urban Cluster",14,21,TX,12/23/2016
"Granite Shoals, TX","Granite Shoals, TX Urban Cluster",25,37,TX,12/23/2016
"Dalhart, TX","Dalhart, TX Urban Cluster",34,52,TX,12/23/2016
"Dallas--Fort Worth--Arlington, TX","Dallas--Fort Worth--Arlington, TX Urbanized Area",22690,34240,TX,12/23/2016
"Ennis, TX","Ennis, TX Urban Cluster",81,122,TX,12/23/2016
"Littlefield, TX","Littlefield, TX Urban Cluster",26,40,TX,12/23/2016
"Zapata--Medina, TX","Zapata--Medina, TX Urban Cluster",47,72,TX,12/23/2016
"San Marcos, TX","San Marcos, TX Urbanized Area",234,353,TX,12/23/2016
"Ballinger, TX","Ballinger, TX Urban Cluster",16,25,TX,12/23/2016
"Winters, TX","Winters, TX Urban Cluster",11,17,TX,12/23/2016
"Canyon Lake, TX","Canyon Lake, TX Urban Cluster",23,35,TX,12/23/2016
"San Antonio, TX","San Antonio, TX Urbanized Area",7789,11754,TX,12/23/2016
"Muleshoe, TX","Muleshoe, TX Urban Cluster",23,34,TX,12/23/2016
"Hooks, TX","Hooks, TX Urban Cluster",13,20,TX,12/23/2016
"New Boston, TX","New Boston, TX Urban Cluster",21,31,TX,12/23/2016
"Kenai, AK","Kenai, AK Urban Cluster",22,33,AK,12/23/2016
"Cleveland, TX","Cleveland, TX Urban Cluster",44,67,TX,12/23/2016
"Dayton, TX","Dayton, TX Urban Cluster",53,81,TX,12/23/2016
"Liberty, TX","Liberty, TX Urban Cluster",26,39,TX,12/23/2016
"Soldotna, AK","Soldotna, AK Urban Cluster",29,44,AK,12/23/2016
"Austin, TX","Austin, TX Urbanized Area",6036,9108,TX,12/23/2016
"Woodcreek, TX","Woodcreek, TX Urban Cluster",22,34,TX,12/23/2016
"Belterra, TX","Belterra, TX Urban Cluster",17,25,TX,12/23/2016
"Lamesa, TX","Lamesa, TX Urban Cluster",51,77,TX,12/23/2016
"San Diego, TX","San Diego, TX Urban Cluster",21,32,TX,12/23/2016
"Clyde, TX","Clyde, TX Urban Cluster",17,25,TX,12/23/2016
"Anchorage, AK","Anchorage, AK Urbanized Area",1113,1680,AK,12/23/2016
"Anchorage Northeast, AK","Anchorage Northeast, AK Urban Cluster",127,191,AK,12/23/2016
"Port Lavaca, TX","Port Lavaca, TX Urban Cluster",52,79,TX,12/23/2016
"Columbus, TX","Columbus, TX Urban Cluster",18,28,TX,12/23/2016
"West Tawakoni, TX","West Tawakoni, TX Urban Cluster",34,51,TX,12/23/2016
"Brownwood, TX","Brownwood, TX Urban Cluster",101,152,TX,12/23/2016
"Eagle Lake, TX","Eagle Lake, TX Urban Cluster",16,24,TX,12/23/2016
"Brownfield, TX","Brownfield, TX Urban Cluster",42,64,TX,12/23/2016
"Gun Barrel City, TX","Gun Barrel City, TX Urban Cluster",66,99,TX,12/23/2016
"Athens, TX","Athens, TX Urban Cluster",54,81,TX,12/23/2016
"Malakoff, TX","Malakoff, TX Urban Cluster",13,20,TX,12/23/2016
"Sunrise Shores, TX","Sunrise Shores, TX Urban Cluster",16,23,TX,12/23/2016
"Gatesville, TX","Gatesville, TX Urban Cluster",68,102,TX,12/23/2016
"Killeen, TX","Killeen, TX Urbanized Area",964,1455,TX,12/23/2016
"Hearne, TX","Hearne, TX Urban Cluster",19,29,TX,12/23/2016
"Llano, TX","Llano, TX Urban Cluster",13,19,TX,12/23/2016
"Spearman, TX","Spearman, TX Urban Cluster",15,22,TX,12/23/2016
"Atlanta, TX","Atlanta, TX Urban Cluster",25,38,TX,12/23/2016
"Daingerfield, TX","Daingerfield, TX Urban Cluster",22,33,TX,12/23/2016
"Kodiak, AK","Kodiak, AK Urban Cluster",41,62,AK,12/23/2016
"Sweetwater, TX","Sweetwater, TX Urban Cluster",45,69,TX,12/23/2016
"Houston, TX","Houston, TX Urbanized Area",21903,33053,TX,12/23/2016
"Winnie, TX","Winnie, TX Urban Cluster",17,26,TX,12/23/2016
"Mont Belvieu, TX","Mont Belvieu, TX Urban Cluster",14,21,TX,12/23/2016
"Fabens, TX","Fabens, TX Urban Cluster",36,54,TX,12/23/2016
"Tornillo, TX","Tornillo, TX Urban Cluster",13,19,TX,12/23/2016
"Cisco, TX","Cisco, TX Urban Cluster",16,24,TX,12/23/2016
"Eastland, TX","Eastland, TX Urban Cluster",16,25,TX,12/23/2016
"Victoria, TX","Victoria, TX Urbanized Area",282,426,TX,12/23/2016
"Golden Gate Estates, FL","Golden Gate Estates, FL Urban Cluster",18,26,FL,12/23/2016
"Orangetree, FL","Orangetree, FL Urban Cluster",34,51,FL,12/23/2016
"Immokalee, FL","Immokalee, FL Urban Cluster",103,155,FL,12/23/2016
"Tampa--St. Petersburg, FL","Tampa--St. Petersburg, FL Urbanized Area",10817,16323,FL,12/23/2016
"Edna, TX","Edna, TX Urban Cluster",24,36,TX,12/23/2016
"Colorado City, TX","Colorado City, TX Urban Cluster",26,40,TX,12/23/2016
"Rio Bravo--El Cenizo, TX","Rio Bravo--El Cenizo, TX Urban Cluster",36,54,TX,12/23/2016
"Laredo, TX","Laredo, TX Urbanized Area",1044,1576,TX,12/23/2016
"Ozona, TX","Ozona, TX Urban Cluster",13,19,TX,12/23/2016
"Jupiter Farms, FL","Jupiter Farms, FL Urban Cluster",49,73,FL,12/23/2016
"Pahokee, FL","Pahokee, FL Urban Cluster",32,48,FL,12/23/2016
"Belle Glade, FL","Belle Glade, FL Urban Cluster",110,166,FL,12/23/2016
"Miami, FL","Miami, FL Urbanized Area",24376,36783,FL,12/23/2016
"Sulphur Springs, TX","Sulphur Springs, TX Urban Cluster",63,95,TX,12/23/2016
"Homesteads Addition, TX","Homesteads Addition, TX Urban Cluster",28,43,TX,12/23/2016
"Venus, TX","Venus, TX Urban Cluster",16,24,TX,12/23/2016
"Cleburne, TX","Cleburne, TX Urban Cluster",156,235,TX,12/23/2016
"Alvarado, TX","Alvarado, TX Urban Cluster",18,28,TX,12/23/2016
"Arcadia--Southeast Arcadia, FL","Arcadia--Southeast Arcadia, FL Urban Cluster",77,117,FL,12/23/2016
"Macclenny, FL","Macclenny, FL Urban Cluster",49,73,FL,12/23/2016
"Anna, TX","Anna, TX Urban Cluster",48,72,TX,12/23/2016
"Whitesboro, TX","Whitesboro, TX Urban Cluster",18,26,TX,12/23/2016
"Sherman, TX","Sherman, TX Urbanized Area",274,414,TX,12/23/2016
"Taylor, TX","Taylor, TX Urban Cluster",64,97,TX,12/23/2016
"Bartlett, TX","Bartlett, TX Urban Cluster",12,18,TX,12/23/2016
"Pecan Acres, TX","Pecan Acres, TX Urban Cluster",23,35,TX,12/23/2016
"Morris, IL","Morris, IL Urban Cluster",69,105,IL,12/23/2016
"Braidwood--Coal City--Wilmington, IL","Braidwood--Coal City--Wilmington, IL Urban Cluster",100,152,IL,12/23/2016
"Paxton, IL","Paxton, IL Urban Cluster",22,33,IL,12/23/2016
"Gilman, IL","Gilman, IL Urban Cluster",13,20,IL,12/23/2016
"Watseka, IL","Watseka, IL Urban Cluster",22,34,IL,12/23/2016
"Giddings, TX","Giddings, TX Urban Cluster",22,34,TX,12/23/2016
"Champaign, IL","Champaign, IL Urbanized Area",644,972,IL,12/23/2016
"Mahomet, IL","Mahomet, IL Urban Cluster",49,74,IL,12/23/2016
"Rantoul, IL","Rantoul, IL Urban Cluster",62,94,IL,12/23/2016
"St. Joseph, IL","St. Joseph, IL Urban Cluster",22,34,IL,12/23/2016
"Flora, IL","Flora, IL Urban Cluster",22,33,IL,12/23/2016
"Beardstown, IL","Beardstown, IL Urban Cluster",29,44,IL,12/23/2016
"Quincy, IL","Quincy, IL Urban Cluster",200,302,IL,12/23/2016
"Casey, IL","Casey, IL Urban Cluster",13,19,IL,12/23/2016
"Marshall, IL","Marshall, IL Urban Cluster",17,25,IL,12/23/2016
"Peru--LaSalle, IL","Peru--LaSalle, IL Urban Cluster",142,214,IL,12/23/2016
"Princeton, IL","Princeton, IL Urban Cluster",36,54,IL,12/23/2016
"Cairo, IL","Cairo, IL Urban Cluster",13,19,IL,12/23/2016
"Quitman, TX","Quitman, TX Urban Cluster",11,17,TX,12/23/2016
"Mineola, TX","Mineola, TX Urban Cluster",25,37,TX,12/23/2016
"Winnsboro, TX","Winnsboro, TX Urban Cluster",15,23,TX,12/23/2016
"Coeur d'Alene, ID","Coeur d'Alene, ID Urbanized Area",436,658,ID,12/23/2016
"Williston, FL","Williston, FL Urban Cluster",14,22,FL,12/23/2016
"Rathdrum, ID","Rathdrum, ID Urban Cluster",29,44,ID,12/23/2016
"Vinton, IA","Vinton, IA Urban Cluster",22,34,IA,12/23/2016
"High Springs, FL","High Springs, FL Urban Cluster",13,20,FL,12/23/2016
"Gainesville, FL","Gainesville, FL Urbanized Area",832,1255,FL,12/23/2016
"Alachua, FL","Alachua, FL Urban Cluster",18,28,FL,12/23/2016
"Zephyrhills, FL","Zephyrhills, FL Urbanized Area",295,445,FL,12/23/2016
"Greenville, IL","Greenville, IL Urban Cluster",31,47,IL,12/23/2016
"Pana, IL","Pana, IL Urban Cluster",26,40,IL,12/23/2016
"Taylorville, IL","Taylorville, IL Urban Cluster",61,92,IL,12/23/2016
"Alpine, TX","Alpine, TX Urban Cluster",27,40,TX,12/23/2016
"Cameron, TX","Cameron, TX Urban Cluster",24,36,TX,12/23/2016
"Rockdale, TX","Rockdale, TX Urban Cluster",24,36,TX,12/23/2016
"Port Arthur, TX","Port Arthur, TX Urbanized Area",678,1024,TX,12/23/2016
"Bonita Springs, FL","Bonita Springs, FL Urbanized Area",1375,2074,FL,12/23/2016
"Canton, TX","Canton, TX Urban Cluster",16,24,TX,12/23/2016
"Groesbeck, TX","Groesbeck, TX Urban Cluster",17,26,TX,12/23/2016
"Mexia, TX","Mexia, TX Urban Cluster",31,46,TX,12/23/2016
"Clewiston, FL","Clewiston, FL Urban Cluster",57,86,FL,12/23/2016
"Grand Saline, TX","Grand Saline, TX Urban Cluster",14,22,TX,12/23/2016
"Wills Point, TX","Wills Point, TX Urban Cluster",15,22,TX,12/23/2016
"Van, TX","Van, TX Urban Cluster",11,17,TX,12/23/2016
"Tulia, TX","Tulia, TX Urban Cluster",22,33,TX,12/23/2016
"Brazoria, TX","Brazoria, TX Urban Cluster",17,26,TX,12/23/2016
"Lake Jackson--Angleton, TX","Lake Jackson--Angleton, TX Urbanized Area",331,500,TX,12/23/2016
"Sweeny, TX","Sweeny, TX Urban Cluster",16,24,TX,12/23/2016
"West Columbia, TX","West Columbia, TX Urban Cluster",22,33,TX,12/23/2016
"Jones Creek, TX","Jones Creek, TX Urban Cluster",14,21,TX,12/23/2016
"Trenton, FL","Trenton, FL Urban Cluster",12,18,FL,12/23/2016
"Okeechobee--Taylor Creek, FL","Okeechobee--Taylor Creek, FL Urban Cluster",112,170,FL,12/23/2016
"Moore Haven, FL","Moore Haven, FL Urban Cluster",14,21,FL,12/23/2016
"LaBelle--Port LaBelle, FL","LaBelle--Port LaBelle, FL Urban Cluster",53,81,FL,12/23/2016
"Sugarmill Woods, FL","Sugarmill Woods, FL Urban Cluster",39,59,FL,12/23/2016
"Homosassa Springs--Beverly Hills--Citrus Springs, FL","Homosassa Springs--Beverly Hills--Citrus Springs, FL Urbanized Area",359,541,FL,12/23/2016
"Crystal River, FL","Crystal River, FL Urban Cluster",19,29,FL,12/23/2016
"Kailua (Honolulu County)--Kaneohe, HI","Kailua (Honolulu County)--Kaneohe, HI Urbanized Area",504,760,HI,12/23/2016
"Marlin, TX","Marlin, TX Urban Cluster",26,39,TX,12/23/2016
"Kilgore, TX","Kilgore, TX Urban Cluster",71,107,TX,12/23/2016
"Henderson, TX","Henderson, TX Urban Cluster",67,102,TX,12/23/2016
"Georgetown, DE","Georgetown, DE Urban Cluster",40,60,DE,12/23/2016
"Lewes, DE","Lewes, DE Urban Cluster",107,161,DE,12/23/2016
"Long Neck, DE","Long Neck, DE Urban Cluster",63,95,DE,12/23/2016
"Millsboro, DE","Millsboro, DE Urban Cluster",42,63,DE,12/23/2016
"Ocean View, DE","Ocean View, DE Urban Cluster",55,83,DE,12/23/2016
"Milton, DE","Milton, DE Urban Cluster",11,17,DE,12/23/2016
"Bridgeville, DE","Bridgeville, DE Urban Cluster",15,22,DE,12/23/2016
"Cross City, FL","Cross City, FL Urban Cluster",17,25,FL,12/23/2016
"Panama City Northeast, FL","Panama City Northeast, FL Urban Cluster",26,39,FL,12/23/2016
"Panama City, FL","Panama City, FL Urbanized Area",635,958,FL,12/23/2016
"Bellville, TX","Bellville, TX Urban Cluster",18,27,TX,12/23/2016
"Sealy, TX","Sealy, TX Urban Cluster",25,37,TX,12/23/2016
"Laie--Hauula, HI","Laie--Hauula, HI Urban Cluster",67,101,HI,12/23/2016
"Haleiwa--Waialua--Pupukea, HI","Haleiwa--Waialua--Pupukea, HI Urban Cluster",61,92,HI,12/23/2016
"Urban Honolulu, HI","Urban Honolulu, HI Urbanized Area",3555,5364,HI,12/23/2016
"Marion Oaks, FL","Marion Oaks, FL Urban Cluster",63,95,FL,12/23/2016
"Ocala, FL","Ocala, FL Urbanized Area",695,1049,FL,12/23/2016
"Ocala Estates, FL","Ocala Estates, FL Urban Cluster",13,20,FL,12/23/2016
"Lake Bryant, FL","Lake Bryant, FL Urban Cluster",16,24,FL,12/23/2016
"Rainbow Lakes Estates, FL","Rainbow Lakes Estates, FL Urban Cluster",23,34,FL,12/23/2016
"Port St. Joe, FL","Port St. Joe, FL Urban Cluster",16,24,FL,12/23/2016
"World Golf Village, FL","World Golf Village, FL Urban Cluster",29,44,FL,12/23/2016
"St. Augustine, FL","St. Augustine, FL Urbanized Area",306,462,FL,12/23/2016
"Lubbock, TX","Lubbock, TX Urbanized Area",1051,1587,TX,12/23/2016
"Shallowater, TX","Shallowater, TX Urban Cluster",14,22,TX,12/23/2016
"Slaton, TX","Slaton, TX Urban Cluster",26,40,TX,12/23/2016
"Paris, TX","Paris, TX Urban Cluster",117,176,TX,12/23/2016
"Pensacola, FL--AL","Pensacola, FL--AL Urbanized Area",1506,2273,AL,12/23/2016
"Bay Minette, AL","Bay Minette, AL Urban Cluster",33,50,AL,12/23/2016
"Poinciana, FL","Poinciana, FL Urban Cluster",186,280,FL,12/23/2016
"Daphne--Fairhope, AL","Daphne--Fairhope, AL Urbanized Area",254,384,AL,12/23/2016
"Robertsdale, AL","Robertsdale, AL Urban Cluster",34,51,AL,12/23/2016
"Foley, AL","Foley, AL Urban Cluster",117,177,AL,12/23/2016
"Quincy, FL","Quincy, FL Urban Cluster",41,62,FL,12/23/2016
"Havana, FL","Havana, FL Urban Cluster",12,19,FL,12/23/2016
"Floresville, TX","Floresville, TX Urban Cluster",27,41,TX,12/23/2016
"Madison, FL","Madison, FL Urban Cluster",17,26,FL,12/23/2016
"Jacksonville, FL","Jacksonville, FL Urbanized Area",4719,7121,FL,12/23/2016
"Wichita Falls, TX","Wichita Falls, TX Urbanized Area",441,665,TX,12/23/2016
"Burkburnett, TX","Burkburnett, TX Urban Cluster",44,67,TX,12/23/2016
"Electra, TX","Electra, TX Urban Cluster",12,18,TX,12/23/2016
"Navasota, TX","Navasota, TX Urban Cluster",37,55,TX,12/23/2016
"Iowa Park, TX","Iowa Park, TX Urban Cluster",28,42,TX,12/23/2016
"Palm Coast--Daytona Beach--Port Orange, FL","Palm Coast--Daytona Beach--Port Orange, FL Urbanized Area",1546,2333,FL,12/23/2016
"Deltona, FL","Deltona, FL Urbanized Area",807,1218,FL,12/23/2016
"Graham, TX","Graham, TX Urban Cluster",40,60,TX,12/23/2016
"Olney, TX","Olney, TX Urban Cluster",15,22,TX,12/23/2016
"Hillsboro, TX","Hillsboro, TX Urban Cluster",37,56,TX,12/23/2016
"Pleasanton, TX","Pleasanton, TX Urban Cluster",55,83,TX,12/23/2016
"Poteet, TX","Poteet, TX Urban Cluster",14,21,TX,12/23/2016
"Rockport, TX","Rockport, TX Urban Cluster",72,109,TX,12/23/2016
"Temple, TX","Temple, TX Urbanized Area",400,604,TX,12/23/2016
"Canadian, TX","Canadian, TX Urban Cluster",12,19,TX,12/23/2016
"Mineral Wells, TX","Mineral Wells, TX Urban Cluster",71,108,TX,12/23/2016
"Rio Grande City--Roma, TX","Rio Grande City--Roma, TX Urban Cluster",205,310,TX,12/23/2016
"Clifton, TX","Clifton, TX Urban Cluster",15,23,TX,12/23/2016
"Lampasas, TX","Lampasas, TX Urban Cluster",27,41,TX,12/23/2016
"Galesburg, IL","Galesburg, IL Urban Cluster",159,241,IL,12/23/2016
"Abingdon, IL","Abingdon, IL Urban Cluster",15,23,IL,12/23/2016
"Elmwood, IL","Elmwood, IL Urban Cluster",12,18,IL,12/23/2016
"Lake City, FL","Lake City, FL Urban Cluster",114,171,FL,12/23/2016
"Castroville, TX","Castroville, TX Urban Cluster",18,27,TX,12/23/2016
"Devine, TX","Devine, TX Urban Cluster",26,39,TX,12/23/2016
"Hondo, TX","Hondo, TX Urban Cluster",28,43,TX,12/23/2016
"Jerseyville, IL","Jerseyville, IL Urban Cluster",40,60,IL,12/23/2016
"Fort Walton Beach--Navarre--Wright, FL","Fort Walton Beach--Navarre--Wright, FL Urbanized Area",850,1283,FL,12/23/2016
"Crestview, FL","Crestview, FL Urban Cluster",144,217,FL,12/23/2016
"Carrizo Springs, TX","Carrizo Springs, TX Urban Cluster",27,40,TX,12/23/2016
"Big Pine Key, FL","Big Pine Key, FL Urban Cluster",33,50,FL,12/23/2016
"Key West, FL","Key West, FL Urban Cluster",142,215,FL,12/23/2016
"Marathon, FL","Marathon, FL Urban Cluster",40,60,FL,12/23/2016
"Key Largo, FL","Key Largo, FL Urban Cluster",80,121,FL,12/23/2016
"Raymondville, TX","Raymondville, TX Urban Cluster",64,97,TX,12/23/2016
"Springtown, TX","Springtown, TX Urban Cluster",12,18,TX,12/23/2016
"Aledo, TX","Aledo, TX Urban Cluster",22,32,TX,12/23/2016
"Lake Butler, FL","Lake Butler, FL Urban Cluster",22,34,FL,12/23/2016
"Big Spring, TX","Big Spring, TX Urban Cluster",124,187,TX,12/23/2016
"Weatherford, TX","Weatherford, TX Urban Cluster",154,233,TX,12/23/2016
"Titusville, FL","Titusville, FL Urbanized Area",241,364,FL,12/23/2016
"Palm Bay--Melbourne, FL","Palm Bay--Melbourne, FL Urbanized Area",2006,3027,FL,12/23/2016
"Decatur, TX","Decatur, TX Urban Cluster",26,40,TX,12/23/2016
"Bridgeport, TX","Bridgeport, TX Urban Cluster",25,38,TX,12/23/2016
"Burnt Store Marina, FL","Burnt Store Marina, FL Urban Cluster",14,20,FL,12/23/2016
"Cape Coral, FL","Cape Coral, FL Urbanized Area",2349,3545,FL,12/23/2016
"Sarasota--Bradenton, FL","Sarasota--Bradenton, FL Urbanized Area",2850,4300,FL,12/23/2016
"North Port--Port Charlotte, FL","North Port--Port Charlotte, FL Urbanized Area",751,1133,FL,12/23/2016
"Keystone Heights, FL","Keystone Heights, FL Urban Cluster",29,44,FL,12/23/2016
"Live Oak, FL","Live Oak, FL Urban Cluster",31,47,FL,12/23/2016
"Palatka, FL","Palatka, FL Urban Cluster",106,160,FL,12/23/2016
"Interlachen, FL","Interlachen, FL Urban Cluster",26,39,FL,12/23/2016
"Crescent City, FL","Crescent City, FL Urban Cluster",12,19,FL,12/23/2016
"Crawfordville, FL","Crawfordville, FL Urban Cluster",37,56,FL,12/23/2016
"Bonifay, FL","Bonifay, FL Urban Cluster",19,28,FL,12/23/2016
"Hillsborough, NH","Hillsborough, NH Urban Cluster",17,26,NH,12/23/2016
"Peterborough, NH","Peterborough, NH Urban Cluster",14,21,NH,12/23/2016
"Breckenridge, TX","Breckenridge, TX Urban Cluster",26,39,TX,12/23/2016
"Indiantown, FL","Indiantown, FL Urban Cluster",29,43,FL,12/23/2016
"Marshall, TX","Marshall, TX Urban Cluster",97,147,TX,12/23/2016
"Hallsville, TX","Hallsville, TX Urban Cluster",16,24,TX,12/23/2016
"South Vacherie, LA","South Vacherie, LA Urban Cluster",12,18,LA,12/23/2016
"Four Corners, FL","Four Corners, FL Urban Cluster",157,238,FL,12/23/2016
"Kissimmee, FL","Kissimmee, FL Urbanized Area",1391,2100,FL,12/23/2016
"Wedgefield, FL","Wedgefield, FL Urban Cluster",20,30,FL,12/23/2016
"Orlando, FL","Orlando, FL Urbanized Area",6692,10098,FL,12/23/2016
"Du Quoin, IL","Du Quoin, IL Urban Cluster",29,43,IL,12/23/2016
"Pinckneyville, IL","Pinckneyville, IL Urban Cluster",25,38,IL,12/23/2016
"Steeleville, IL","Steeleville, IL Urban Cluster",15,23,IL,12/23/2016
"Center, TX","Center, TX Urban Cluster",23,35,TX,12/23/2016
"Andrews, TX","Andrews, TX Urban Cluster",55,83,TX,12/23/2016
"Norwich--New London, CT--RI","Norwich--New London, CT--RI Urbanized Area",927,1398,RI,12/23/2016
"Grangerland, TX","Grangerland, TX Urban Cluster",25,38,TX,12/23/2016
"Lake Conroe Eastshore, TX","Lake Conroe Eastshore, TX Urban Cluster",45,68,TX,12/23/2016
"Lake Conroe Westshore, TX","Lake Conroe Westshore, TX Urban Cluster",91,138,TX,12/23/2016
"Deerwood, TX","Deerwood, TX Urban Cluster",17,25,TX,12/23/2016
"Conroe--The Woodlands, TX","Conroe--The Woodlands, TX Urbanized Area",1063,1604,TX,12/23/2016
"Magnolia, TX","Magnolia, TX Urban Cluster",14,21,TX,12/23/2016
"Lake Conroe Northshore, TX","Lake Conroe Northshore, TX Urban Cluster",11,17,TX,12/23/2016
"Yulee, FL","Yulee, FL Urban Cluster",33,50,FL,12/23/2016
"Nassau Village-Ratliff, FL","Nassau Village-Ratliff, FL Urban Cluster",23,35,FL,12/23/2016
"Fernandina Beach, FL","Fernandina Beach, FL Urban Cluster",112,169,FL,12/23/2016
"Sebastian--Vero Beach South--Florida Ridge, FL","Sebastian--Vero Beach South--Florida Ridge, FL Urbanized Area",662,999,FL,12/23/2016
"Fellsmere, FL","Fellsmere, FL Urban Cluster",23,35,FL,12/23/2016
"Boerne, TX","Boerne, TX Urban Cluster",46,70,TX,12/23/2016
"Tuskegee, AL","Tuskegee, AL Urban Cluster",42,64,AL,12/23/2016
"Chipley, FL","Chipley, FL Urban Cluster",17,26,FL,12/23/2016
"Galena, IL","Galena, IL Urban Cluster",14,21,IL,12/23/2016
"Lake Panasoffkee, FL","Lake Panasoffkee, FL Urban Cluster",15,22,FL,12/23/2016
"Bushnell, FL","Bushnell, FL Urban Cluster",16,23,FL,12/23/2016
"Leesburg--Eustis--Tavares, FL","Leesburg--Eustis--Tavares, FL Urbanized Area",582,878,FL,12/23/2016
"Lady Lake--The Villages, FL","Lady Lake--The Villages, FL Urbanized Area",501,755,FL,12/23/2016
"Vernon, TX","Vernon, TX Urban Cluster",47,71,TX,12/23/2016
"Gainesville, TX","Gainesville, TX Urban Cluster",70,105,TX,12/23/2016
"Mount Vernon, TX","Mount Vernon, TX Urban Cluster",11,17,TX,12/23/2016
"Lincoln, IL","Lincoln, IL Urban Cluster",81,122,IL,12/23/2016
"Brady, TX","Brady, TX Urban Cluster",24,36,TX,12/23/2016
"Falfurrias, TX","Falfurrias, TX Urban Cluster",22,33,TX,12/23/2016
"Monahans, TX","Monahans, TX Urban Cluster",34,51,TX,12/23/2016
"Jasper, FL","Jasper, FL Urban Cluster",24,36,FL,12/23/2016
"Blountstown, FL","Blountstown, FL Urban Cluster",21,32,FL,12/23/2016
"Rockford, IL","Rockford, IL Urbanized Area",1315,1985,IL,12/23/2016
"Ridge Manor, FL","Ridge Manor, FL Urban Cluster",13,20,FL,12/23/2016
"Spring Hill, FL","Spring Hill, FL Urbanized Area",657,991,FL,12/23/2016
"Gonzales, TX","Gonzales, TX Urban Cluster",30,46,TX,12/23/2016
"Brenham, TX","Brenham, TX Urban Cluster",69,105,TX,12/23/2016
"Dixon, IL","Dixon, IL Urban Cluster",75,113,IL,12/23/2016
"Ketchikan, AK","Ketchikan, AK Urban Cluster",46,69,AK,12/23/2016
"Madisonville, TX","Madisonville, TX Urban Cluster",20,30,TX,12/23/2016
"Newton, IL","Newton, IL Urban Cluster",13,20,IL,12/23/2016
"Haskell, TX","Haskell, TX Urban Cluster",14,21,TX,12/23/2016
"Dilley, TX","Dilley, TX Urban Cluster",17,26,TX,12/23/2016
"Pearsall, TX","Pearsall, TX Urban Cluster",42,63,TX,12/23/2016
"Port St. Lucie, FL","Port St. Lucie, FL Urbanized Area",1666,2514,FL,12/23/2016
"Kahului, HI","Kahului, HI Urbanized Area",248,374,HI,12/23/2016
"Kihei, HI","Kihei, HI Urban Cluster",114,173,HI,12/23/2016
"Lahaina, HI","Lahaina, HI Urban Cluster",94,143,HI,12/23/2016
"Tuscola, IL","Tuscola, IL Urban Cluster",21,32,IL,12/23/2016
"Arcola, IL","Arcola, IL Urban Cluster",13,19,IL,12/23/2016
"Lanai City, HI","Lanai City, HI Urban Cluster",14,20,HI,12/23/2016
