IOWA,43.00740000,-93.12868000,0.0539764447,0.0000000000,0.0000000000,585 ,0 ,0 ,493 ,0 ,0 ,12/23/2016
IOWA,42.47538000,-95.60744000,0.0359842965,0.0000000000,0.0000000000,390 ,0 ,0 ,328 ,0 ,0 ,12/23/2016
IOWA,42.10071000,-95.73046000,0.0176922791,0.0000000000,0.0000000000,192 ,0 ,0 ,161 ,0 ,0 ,12/23/2016
IOWA,41.91793000,-95.57140000,0.0779659756,0.0000000000,0.0000000000,845 ,0 ,0 ,711 ,0 ,0 ,12/23/2016
IOWA,40.80334000,-95.51968000,0.0575748743,0.0000000000,0.0000000000,624 ,0 ,0 ,525 ,0 ,0 ,12/23/2016
IOWA,42.39969000,-95.11271000,0.1199476548,0.0000000000,0.0000000000,1300 ,0 ,0 ,1094 ,0 ,0 ,12/23/2016
IOWA,43.09262000,-96.31456000,0.2998691371,0.0000000000,0.0000000000,3251 ,0 ,0 ,2736 ,0 ,0 ,12/23/2016
IOWA,43.09262000,-96.31456000,0.0704692472,0.0000000000,0.0000000000,764 ,0 ,0 ,643 ,0 ,0 ,12/23/2016
IOWA,43.08518000,-95.93031000,0.2398953097,0.9458436926,0.0000000000,2601 ,1743 ,0 ,2189 ,4720 ,0 ,12/23/2016
IOWA,41.22862000,-95.18562000,0.0269882223,0.0000000000,0.0000000000,293 ,0 ,0 ,246 ,0 ,0 ,12/23/2016
IOWA,41.23311000,-95.34391000,0.0119947655,0.0000000000,0.0000000000,130 ,0 ,0 ,109 ,0 ,0 ,12/23/2016
IOWA,41.23076000,-95.26182000,0.0422215745,0.0000000000,0.0000000000,458 ,0 ,0 ,385 ,0 ,0 ,12/23/2016
IOWA,41.95519000,-94.82245000,0.4797906194,0.0000000000,0.0000000000,5202 ,0 ,0 ,4378 ,0 ,0 ,12/23/2016
IOWA,41.31465000,-95.09642000,0.1139502721,0.0000000000,0.0000000000,1235 ,0 ,0 ,1040 ,0 ,0 ,12/23/2016
IOWA,43.16696000,-95.86420000,0.0899607411,0.0000000000,0.0000000000,975 ,0 ,0 ,821 ,0 ,0 ,12/23/2016
IOWA,41.52189000,-93.23314000,0.0071968593,0.0000000000,0.0000000000,78 ,0 ,0 ,66 ,0 ,0 ,12/23/2016
IOWA,41.73087000,-94.53069000,0.0059973827,0.0000000000,0.0000000000,65 ,0 ,0 ,55 ,0 ,0 ,12/23/2016
IOWA,43.13633000,-96.37290000,0.0239895310,0.0000000000,0.0016528382,260 ,0 ,313 ,219 ,0 ,54 ,12/23/2016
IOWA,42.01250000,-93.95057000,0.0000000000,0.0535978092,0.0000000000,0 ,99 ,0 ,0 ,267 ,0 ,12/23/2016
IOWA,41.17578000,-95.45920000,0.0659712102,0.0000000000,0.0000000000,715 ,0 ,0 ,602 ,0 ,0 ,12/23/2016
IOWA,43.10835000,-96.31470000,0.0449803706,0.0000000000,0.0000000000,488 ,0 ,0 ,410 ,0 ,0 ,12/23/2016
IOWA,43.09917000,-96.36158000,0.0569751361,0.0000000000,0.0000000000,618 ,0 ,0 ,520 ,0 ,0 ,12/23/2016
IOWA,42.44420000,-95.31957000,0.0209908396,0.0000000000,0.0000000000,228 ,0 ,0 ,192 ,0 ,0 ,12/23/2016
IOWA,43.19074000,-96.31597000,0.0539764447,0.0000000000,0.0000000000,585 ,0 ,0 ,493 ,0 ,0 ,12/23/2016
IOWA,41.53456000,-93.29104000,0.0023989531,0.0000000000,0.0000000000,26 ,0 ,0 ,22 ,0 ,0 ,12/23/2016
